72 - NumBooks: 943, SignUp: 1, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6128.630883751149
341 - NumBooks: 126, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 27.287418345003864
398 - NumBooks: 369, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 27.194472271894966
857 - NumBooks: 736, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.19179002043092
786 - NumBooks: 457, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 27.125282170304718
344 - NumBooks: 543, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.99795965726661
605 - NumBooks: 402, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.97427466702207
67 - NumBooks: 441, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 26.95934264423225
444 - NumBooks: 680, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.95799541400127
743 - NumBooks: 59, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.644459025502183
986 - NumBooks: 426, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 26.625650382766047
89 - NumBooks: 536, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.56148734813529
574 - NumBooks: 518, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.543612312051447
414 - NumBooks: 909, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.443263337925888
608 - NumBooks: 131, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 26.379014674630188
119 - NumBooks: 533, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.292633342453723
311 - NumBooks: 750, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 26.197448077397237
698 - NumBooks: 864, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 25.893036872175855
905 - NumBooks: 134, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 25.681241110348886
282 - NumBooks: 397, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 25.501325669125137
714 - NumBooks: 328, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 25.447159654838217
784 - NumBooks: 349, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 25.156469827884422
645 - NumBooks: 431, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 25.00065370215652
942 - NumBooks: 838, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.98056438190555
733 - NumBooks: 442, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.96984890563004
418 - NumBooks: 881, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.90830469977103
338 - NumBooks: 342, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 24.59995604705243
966 - NumBooks: 338, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.506726196918198
330 - NumBooks: 648, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.447931157987114
481 - NumBooks: 720, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.123433366255156
276 - NumBooks: 99, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 24.054413045814083
840 - NumBooks: 392, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 24.045733835317687
9 - NumBooks: 121, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 24.00716834861458
446 - NumBooks: 241, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 23.799511419875824
308 - NumBooks: 545, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 23.783391159635524
246 - NumBooks: 391, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 23.7012196860294
649 - NumBooks: 548, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 23.661468074884887
922 - NumBooks: 612, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 23.561052759211705
469 - NumBooks: 314, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 23.298155800759254
130 - NumBooks: 618, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 23.206236977163332
740 - NumBooks: 195, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 23.134106165435284
941 - NumBooks: 789, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.982971583491107
6 - NumBooks: 526, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.913533361162262
860 - NumBooks: 373, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.765675407130836
214 - NumBooks: 471, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.596157838812513
906 - NumBooks: 345, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 22.58081035852354
274 - NumBooks: 276, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 22.499471022557238
890 - NumBooks: 626, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.21219643384444
49 - NumBooks: 30, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 22.168141040318048
222 - NumBooks: 35, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 22.160761081207696
12 - NumBooks: 478, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.967049067413395
285 - NumBooks: 120, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.955221679563618
345 - NumBooks: 693, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.720532768899115
515 - NumBooks: 117, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 21.67154281500026
404 - NumBooks: 315, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.640480756869927
590 - NumBooks: 436, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.480609303402858
904 - NumBooks: 32, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 21.462199337797603
206 - NumBooks: 677, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.438401103005056
826 - NumBooks: 680, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.27683217879623
873 - NumBooks: 472, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 21.165492972460562
442 - NumBooks: 362, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 21.06741015882549
926 - NumBooks: 355, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 20.90800205481208
771 - NumBooks: 66, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.71487855825426
697 - NumBooks: 236, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.544732588920997
843 - NumBooks: 718, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 20.508109687758477
883 - NumBooks: 241, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.32568694131477
689 - NumBooks: 248, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 20.32170501553334
113 - NumBooks: 309, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.306535478547854
84 - NumBooks: 275, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.297175012582517
913 - NumBooks: 559, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 20.107929612038024
310 - NumBooks: 366, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 20.09493981912013
641 - NumBooks: 653, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 19.916468586668667
712 - NumBooks: 304, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 19.77079075847738
79 - NumBooks: 74, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 19.717301414581065
817 - NumBooks: 203, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 19.482505448890567
741 - NumBooks: 600, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 19.23268842536567
659 - NumBooks: 109, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 19.16940869959607
347 - NumBooks: 191, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 19.106959336133258
484 - NumBooks: 167, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.9322510984316
568 - NumBooks: 131, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.93185506684292
914 - NumBooks: 327, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.815609953287236
596 - NumBooks: 65, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.747747127194103
360 - NumBooks: 431, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.661605450924387
968 - NumBooks: 429, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.29754790790762
331 - NumBooks: 570, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 18.053501058305358
619 - NumBooks: 174, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 17.96204338877249
984 - NumBooks: 239, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 17.868828471016013
194 - NumBooks: 181, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.76174161229009
997 - NumBooks: 627, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.687194679429556
319 - NumBooks: 576, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.639554838903916
559 - NumBooks: 302, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 17.40151177919783
103 - NumBooks: 421, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.313034236484615
16 - NumBooks: 474, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.304910185286207
451 - NumBooks: 222, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.227302118885746
864 - NumBooks: 364, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 17.222825273730688
567 - NumBooks: 374, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.993853138230993
78 - NumBooks: 57, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.990603005893767
452 - NumBooks: 481, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.95303550848082
755 - NumBooks: 189, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 16.910015368370846
763 - NumBooks: 530, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.842127312368156
523 - NumBooks: 486, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.74008911746168
224 - NumBooks: 99, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 16.65952558065323
93 - NumBooks: 294, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 16.63579582066183
230 - NumBooks: 148, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.605858948303542
979 - NumBooks: 357, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.572774911333482
707 - NumBooks: 260, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.553738399340343
408 - NumBooks: 245, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.473026369842632
193 - NumBooks: 523, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 16.455909416396793
255 - NumBooks: 216, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 16.103838278364293
611 - NumBooks: 85, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 15.943762746135288
152 - NumBooks: 268, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 15.89695938125437
713 - NumBooks: 509, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 15.82501536381445
116 - NumBooks: 119, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 15.702861640032353
354 - NumBooks: 459, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 15.654713993881881
711 - NumBooks: 427, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 15.484752003314265
754 - NumBooks: 527, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 15.455501058852208
307 - NumBooks: 201, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 15.217070308463432
1 - NumBooks: 275, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 15.162391339449428
207 - NumBooks: 173, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 15.134178128549188
419 - NumBooks: 459, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.719654790296016
940 - NumBooks: 228, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 14.63884118886563
943 - NumBooks: 358, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.575171504996439
507 - NumBooks: 133, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.504626094808454
796 - NumBooks: 496, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.461133862717595
785 - NumBooks: 479, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.384135314071054
788 - NumBooks: 210, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.281400577804163
822 - NumBooks: 250, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.272599585873358
684 - NumBooks: 294, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.220939407201046
427 - NumBooks: 175, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 14.163714069042546
526 - NumBooks: 459, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 14.109271076170364
660 - NumBooks: 265, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 14.075049624983098
177 - NumBooks: 235, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.866007838892608
40 - NumBooks: 228, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.718346715706783
540 - NumBooks: 128, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.632116562202606
791 - NumBooks: 40, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.603417442937017
256 - NumBooks: 70, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.50380233007971
2 - NumBooks: 42, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.495874565839268
263 - NumBooks: 175, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.38927338514447
306 - NumBooks: 374, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.359999900687491
315 - NumBooks: 150, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.314653534650368
405 - NumBooks: 165, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.227641559233764
474 - NumBooks: 326, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.140553008537045
195 - NumBooks: 167, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.133930770776693
412 - NumBooks: 355, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.102239396547192
497 - NumBooks: 295, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 13.08886956528551
221 - NumBooks: 21, SignUp: 4, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 13.071906905258535
187 - NumBooks: 141, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.904137375107032
41 - NumBooks: 73, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.884202765872091
265 - NumBooks: 88, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.735367729148967
22 - NumBooks: 359, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.39549450693602
655 - NumBooks: 179, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.394346851150809
15 - NumBooks: 52, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.371336176208285
326 - NumBooks: 195, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.350441782270156
592 - NumBooks: 78, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.218879482340254
53 - NumBooks: 112, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 12.216529826119661
671 - NumBooks: 287, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.079628861937863
547 - NumBooks: 342, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.073377940243141
5 - NumBooks: 410, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 12.02904280806339
109 - NumBooks: 211, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.906701557580433
254 - NumBooks: 75, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 11.876208373099635
579 - NumBooks: 197, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.765605821868265
392 - NumBooks: 66, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.661726160000546
638 - NumBooks: 121, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.51329591368057
204 - NumBooks: 214, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.419464249935265
430 - NumBooks: 37, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.402016426725728
376 - NumBooks: 212, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.336476612993684
377 - NumBooks: 186, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 11.336323370623814
880 - NumBooks: 370, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.322609421306513
138 - NumBooks: 162, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.284922300710857
663 - NumBooks: 355, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 11.000915286616962
145 - NumBooks: 75, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.996418061957401
272 - NumBooks: 389, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.888055387536657
806 - NumBooks: 232, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.759778641845678
654 - NumBooks: 192, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 10.708404733421707
97 - NumBooks: 200, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 10.673486842558011
454 - NumBooks: 105, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 10.650303569780291
303 - NumBooks: 164, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.628078034376243
133 - NumBooks: 180, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 10.561808427744591
190 - NumBooks: 160, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 10.454423848414459
871 - NumBooks: 321, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.447084729738329
879 - NumBooks: 349, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.438047524963357
612 - NumBooks: 229, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 10.4053770833853
424 - NumBooks: 150, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.825708759075372
835 - NumBooks: 134, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 9.670422059474541
34 - NumBooks: 252, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.535299237567044
887 - NumBooks: 177, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.363554868070043
26 - NumBooks: 245, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.106686447071766
855 - NumBooks: 116, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 9.082125331268053
363 - NumBooks: 134, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 9.027249581597408
847 - NumBooks: 74, SignUp: 7, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 8.842096718150874
240 - NumBooks: 49, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 8.83783054382779
783 - NumBooks: 179, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 8.73498341671623
351 - NumBooks: 128, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 8.680061386064406
243 - NumBooks: 128, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 8.434522627187349
416 - NumBooks: 15, SignUp: 3, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 8.180956604962768
975 - NumBooks: 57, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 7.925739340954943
38 - NumBooks: 177, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 7.4586995980342845
448 - NumBooks: 112, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 7.200196459870182
394 - NumBooks: 129, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 7.161145811121754
595 - NumBooks: 87, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6.970513085443159
188 - NumBooks: 190, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.948914988868541
851 - NumBooks: 241, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.709876254867364
917 - NumBooks: 143, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6.59188975408957
159 - NumBooks: 89, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.572988732921868
881 - NumBooks: 182, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.506194533382684
746 - NumBooks: 99, SignUp: 10, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 6.429472382888622
231 - NumBooks: 7, SignUp: 2, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.416982562547385
122 - NumBooks: 119, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.402045036858791
251 - NumBooks: 27, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.2149126841201605
732 - NumBooks: 233, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.047324416965389
146 - NumBooks: 24, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 6.03773902318907
280 - NumBooks: 104, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.977239027584275
664 - NumBooks: 182, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.958511284380781
65 - NumBooks: 74, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.357337877396809
541 - NumBooks: 17, SignUp: 4, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.3430031533525115
803 - NumBooks: 154, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.320899890970235
751 - NumBooks: 134, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.276772523426392
439 - NumBooks: 181, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.263207700166348
792 - NumBooks: 109, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.202280544860501
50 - NumBooks: 105, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 5.1943035075762936
799 - NumBooks: 71, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 5.141751893767948
573 - NumBooks: 67, SignUp: 7, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.827397135460238
98 - NumBooks: 56, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.700884893958726
328 - NumBooks: 12, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.656725894337835
757 - NumBooks: 72, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 4.513749385848946
637 - NumBooks: 150, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.334948492566364
961 - NumBooks: 107, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.3202720471020815
774 - NumBooks: 112, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.3048787657714005
156 - NumBooks: 124, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.247207888081498
490 - NumBooks: 120, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.240990823722257
262 - NumBooks: 131, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.190574445268788
198 - NumBooks: 4, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 4.177567032622781
229 - NumBooks: 62, SignUp: 6, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.16033082797549
170 - NumBooks: 82, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.070277949816859
167 - NumBooks: 75, SignUp: 8, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 4.06499860166761
701 - NumBooks: 135, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 3.979746405397137
423 - NumBooks: 145, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 3.940059637178556
629 - NumBooks: 25, SignUp: 6, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 3.883645291787874
281 - NumBooks: 8, SignUp: 3, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 3.8534182513240105
989 - NumBooks: 132, SignUp: 10, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 3.822571255474008
588 - NumBooks: 50, SignUp: 8, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 3.6972049305697845
703 - NumBooks: 20, SignUp: 5, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 3.2014011489421326
552 - NumBooks: 12, SignUp: 5, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.9532628738475375
92 - NumBooks: 37, SignUp: 9, BxD: 2, DifferentBooks: 0 ScoreHeuristic: 2.8740606690237214
812 - NumBooks: 93, SignUp: 9, BxD: 1, DifferentBooks: 0 ScoreHeuristic: 2.8472459626756654
