162 - NumBooks: 14, SignUp: 2, BxD: 1, DifferentBooks: 14, Deadline: 29999, ScoreHeuristic: 9.1E18
15038 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4927, ScoreHeuristic: 5.2E18
15043 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4925, ScoreHeuristic: 5.2E18
15055 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4923, ScoreHeuristic: 5.2E18
15069 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4921, ScoreHeuristic: 5.2E18
15072 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4919, ScoreHeuristic: 5.2E18
15100 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4917, ScoreHeuristic: 5.2E18
15182 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4915, ScoreHeuristic: 5.2E18
15264 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4913, ScoreHeuristic: 5.2E18
15266 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4911, ScoreHeuristic: 5.2E18
15302 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4909, ScoreHeuristic: 5.2E18
15313 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4907, ScoreHeuristic: 5.2E18
15348 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4905, ScoreHeuristic: 5.2E18
15357 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4903, ScoreHeuristic: 5.2E18
15361 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4901, ScoreHeuristic: 5.2E18
15409 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4899, ScoreHeuristic: 5.2E18
15412 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4897, ScoreHeuristic: 5.2E18
15447 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4895, ScoreHeuristic: 5.2E18
15469 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4893, ScoreHeuristic: 5.2E18
15473 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4891, ScoreHeuristic: 5.2E18
15483 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4889, ScoreHeuristic: 5.2E18
15504 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4887, ScoreHeuristic: 5.2E18
15537 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4885, ScoreHeuristic: 5.2E18
15549 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4883, ScoreHeuristic: 5.2E18
15580 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4881, ScoreHeuristic: 5.2E18
15591 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4879, ScoreHeuristic: 5.2E18
15624 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4877, ScoreHeuristic: 5.2E18
15632 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4875, ScoreHeuristic: 5.2E18
15634 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4873, ScoreHeuristic: 5.2E18
15642 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4871, ScoreHeuristic: 5.2E18
15668 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4869, ScoreHeuristic: 5.2E18
15681 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4867, ScoreHeuristic: 5.2E18
15700 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4865, ScoreHeuristic: 5.2E18
15733 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4863, ScoreHeuristic: 5.2E18
15754 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4861, ScoreHeuristic: 5.2E18
15757 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4859, ScoreHeuristic: 5.2E18
15761 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4857, ScoreHeuristic: 5.2E18
15786 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4855, ScoreHeuristic: 5.2E18
15793 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4853, ScoreHeuristic: 5.2E18
15808 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4851, ScoreHeuristic: 5.2E18
15811 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4849, ScoreHeuristic: 5.2E18
15829 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4847, ScoreHeuristic: 5.2E18
15834 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4845, ScoreHeuristic: 5.2E18
15844 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4843, ScoreHeuristic: 5.2E18
15848 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4841, ScoreHeuristic: 5.2E18
15850 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4839, ScoreHeuristic: 5.2E18
15928 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4837, ScoreHeuristic: 5.2E18
15933 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4835, ScoreHeuristic: 5.2E18
15938 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4833, ScoreHeuristic: 5.2E18
15947 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4831, ScoreHeuristic: 5.2E18
15950 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4829, ScoreHeuristic: 5.2E18
15961 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4827, ScoreHeuristic: 5.2E18
15975 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4825, ScoreHeuristic: 5.2E18
16036 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4823, ScoreHeuristic: 5.2E18
16038 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4821, ScoreHeuristic: 5.2E18
16067 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4819, ScoreHeuristic: 5.2E18
16077 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4817, ScoreHeuristic: 5.2E18
16078 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4815, ScoreHeuristic: 5.2E18
16102 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4813, ScoreHeuristic: 5.2E18
16108 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4811, ScoreHeuristic: 5.2E18
16129 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4809, ScoreHeuristic: 5.2E18
16161 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4807, ScoreHeuristic: 5.2E18
16173 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4805, ScoreHeuristic: 5.2E18
16177 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4803, ScoreHeuristic: 5.2E18
16222 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4801, ScoreHeuristic: 5.2E18
16245 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4799, ScoreHeuristic: 5.2E18
16260 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4797, ScoreHeuristic: 5.2E18
16279 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4795, ScoreHeuristic: 5.2E18
16310 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4793, ScoreHeuristic: 5.2E18
16314 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4791, ScoreHeuristic: 5.2E18
16316 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4789, ScoreHeuristic: 5.2E18
16323 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4787, ScoreHeuristic: 5.2E18
16326 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4785, ScoreHeuristic: 5.2E18
16330 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4783, ScoreHeuristic: 5.2E18
16333 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4781, ScoreHeuristic: 5.2E18
16391 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4779, ScoreHeuristic: 5.2E18
16425 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4777, ScoreHeuristic: 5.2E18
16435 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4775, ScoreHeuristic: 5.2E18
16437 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4773, ScoreHeuristic: 5.2E18
16450 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4771, ScoreHeuristic: 5.2E18
16473 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4769, ScoreHeuristic: 5.2E18
16475 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4767, ScoreHeuristic: 5.2E18
16537 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4765, ScoreHeuristic: 5.2E18
16544 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4763, ScoreHeuristic: 5.2E18
16560 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4761, ScoreHeuristic: 5.2E18
16645 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4759, ScoreHeuristic: 5.2E18
16664 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4757, ScoreHeuristic: 5.2E18
16676 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4755, ScoreHeuristic: 5.2E18
16690 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4753, ScoreHeuristic: 5.2E18
16708 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4751, ScoreHeuristic: 5.2E18
16728 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4749, ScoreHeuristic: 5.2E18
16732 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4747, ScoreHeuristic: 5.2E18
16756 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4745, ScoreHeuristic: 5.2E18
16758 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4743, ScoreHeuristic: 5.2E18
16783 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4741, ScoreHeuristic: 5.2E18
16800 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4739, ScoreHeuristic: 5.2E18
16803 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4737, ScoreHeuristic: 5.2E18
16816 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4735, ScoreHeuristic: 5.2E18
16824 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4733, ScoreHeuristic: 5.2E18
16842 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4731, ScoreHeuristic: 5.2E18
16848 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4729, ScoreHeuristic: 5.2E18
16869 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4727, ScoreHeuristic: 5.2E18
16873 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4725, ScoreHeuristic: 5.2E18
16874 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4723, ScoreHeuristic: 5.2E18
16913 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4721, ScoreHeuristic: 5.2E18
16920 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4719, ScoreHeuristic: 5.2E18
16937 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4717, ScoreHeuristic: 5.2E18
16943 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4715, ScoreHeuristic: 5.2E18
16944 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4713, ScoreHeuristic: 5.2E18
16946 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4711, ScoreHeuristic: 5.2E18
16952 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4709, ScoreHeuristic: 5.2E18
16960 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4707, ScoreHeuristic: 5.2E18
16968 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4705, ScoreHeuristic: 5.2E18
16970 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4703, ScoreHeuristic: 5.2E18
16973 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4701, ScoreHeuristic: 5.2E18
16976 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4699, ScoreHeuristic: 5.2E18
16981 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4697, ScoreHeuristic: 5.2E18
16997 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4695, ScoreHeuristic: 5.2E18
17014 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4693, ScoreHeuristic: 5.2E18
17031 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4691, ScoreHeuristic: 5.2E18
17033 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4689, ScoreHeuristic: 5.2E18
17054 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4687, ScoreHeuristic: 5.2E18
17083 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4685, ScoreHeuristic: 5.2E18
17086 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4683, ScoreHeuristic: 5.2E18
17095 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4681, ScoreHeuristic: 5.2E18
17112 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4679, ScoreHeuristic: 5.2E18
17124 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4677, ScoreHeuristic: 5.2E18
17127 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4675, ScoreHeuristic: 5.2E18
17134 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4673, ScoreHeuristic: 5.2E18
17140 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4671, ScoreHeuristic: 5.2E18
17154 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4669, ScoreHeuristic: 5.2E18
17160 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4667, ScoreHeuristic: 5.2E18
17202 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4665, ScoreHeuristic: 5.2E18
17233 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4663, ScoreHeuristic: 5.2E18
17241 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4661, ScoreHeuristic: 5.2E18
17249 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4659, ScoreHeuristic: 5.2E18
17252 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4657, ScoreHeuristic: 5.2E18
17297 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4655, ScoreHeuristic: 5.2E18
17302 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4653, ScoreHeuristic: 5.2E18
17345 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4651, ScoreHeuristic: 5.2E18
17383 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4649, ScoreHeuristic: 5.2E18
17395 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4647, ScoreHeuristic: 5.2E18
17402 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4645, ScoreHeuristic: 5.2E18
17407 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4643, ScoreHeuristic: 5.2E18
17408 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4641, ScoreHeuristic: 5.2E18
17415 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4639, ScoreHeuristic: 5.2E18
17447 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4637, ScoreHeuristic: 5.2E18
17487 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4635, ScoreHeuristic: 5.2E18
17544 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4633, ScoreHeuristic: 5.2E18
17546 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4631, ScoreHeuristic: 5.2E18
17567 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4629, ScoreHeuristic: 5.2E18
17596 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4627, ScoreHeuristic: 5.2E18
17627 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4625, ScoreHeuristic: 5.2E18
17629 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4623, ScoreHeuristic: 5.2E18
17643 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4621, ScoreHeuristic: 5.2E18
17657 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4619, ScoreHeuristic: 5.2E18
17685 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4617, ScoreHeuristic: 5.2E18
17693 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4615, ScoreHeuristic: 5.2E18
17694 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4613, ScoreHeuristic: 5.2E18
17697 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4611, ScoreHeuristic: 5.2E18
17741 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4609, ScoreHeuristic: 5.2E18
17742 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4607, ScoreHeuristic: 5.2E18
17751 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4605, ScoreHeuristic: 5.2E18
17764 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4603, ScoreHeuristic: 5.2E18
17772 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4601, ScoreHeuristic: 5.2E18
17800 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4599, ScoreHeuristic: 5.2E18
17814 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4597, ScoreHeuristic: 5.2E18
17867 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4595, ScoreHeuristic: 5.2E18
17885 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4593, ScoreHeuristic: 5.2E18
17909 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4591, ScoreHeuristic: 5.2E18
17910 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4589, ScoreHeuristic: 5.2E18
17916 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4587, ScoreHeuristic: 5.2E18
17940 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4585, ScoreHeuristic: 5.2E18
17993 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4583, ScoreHeuristic: 5.2E18
17995 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4581, ScoreHeuristic: 5.2E18
18014 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4579, ScoreHeuristic: 5.2E18
18016 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4577, ScoreHeuristic: 5.2E18
18031 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4575, ScoreHeuristic: 5.2E18
18050 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4573, ScoreHeuristic: 5.2E18
18053 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4571, ScoreHeuristic: 5.2E18
18060 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4569, ScoreHeuristic: 5.2E18
18070 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4567, ScoreHeuristic: 5.2E18
18082 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4565, ScoreHeuristic: 5.2E18
18099 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4563, ScoreHeuristic: 5.2E18
18113 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4561, ScoreHeuristic: 5.2E18
18150 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4559, ScoreHeuristic: 5.2E18
18182 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4557, ScoreHeuristic: 5.2E18
18185 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4555, ScoreHeuristic: 5.2E18
18190 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4553, ScoreHeuristic: 5.2E18
18195 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4551, ScoreHeuristic: 5.2E18
18199 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4549, ScoreHeuristic: 5.2E18
18202 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4547, ScoreHeuristic: 5.2E18
18212 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4545, ScoreHeuristic: 5.2E18
18219 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4543, ScoreHeuristic: 5.2E18
18229 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4541, ScoreHeuristic: 5.2E18
18240 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4539, ScoreHeuristic: 5.2E18
18281 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4537, ScoreHeuristic: 5.2E18
18290 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4535, ScoreHeuristic: 5.2E18
18294 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4533, ScoreHeuristic: 5.2E18
18314 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4531, ScoreHeuristic: 5.2E18
18328 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4529, ScoreHeuristic: 5.2E18
18413 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4527, ScoreHeuristic: 5.2E18
18429 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4525, ScoreHeuristic: 5.2E18
18444 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4523, ScoreHeuristic: 5.2E18
18469 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4521, ScoreHeuristic: 5.2E18
18490 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4519, ScoreHeuristic: 5.2E18
18492 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4517, ScoreHeuristic: 5.2E18
18524 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4515, ScoreHeuristic: 5.2E18
18537 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4513, ScoreHeuristic: 5.2E18
18538 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4511, ScoreHeuristic: 5.2E18
18544 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4509, ScoreHeuristic: 5.2E18
18550 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4507, ScoreHeuristic: 5.2E18
18558 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4505, ScoreHeuristic: 5.2E18
18560 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4503, ScoreHeuristic: 5.2E18
18562 - NumBooks: 8, SignUp: 2, BxD: 1, DifferentBooks: 2, Deadline: 4501, ScoreHeuristic: 5.2E18
