1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 20, Deadline: 99990, ScoreHeuristic: 529984.0
7611 - NumBooks: 11, SignUp: 49, BxD: 14217, DifferentBooks: 10, Deadline: 74654, ScoreHeuristic: 3688.7030403998333
2269 - NumBooks: 20, SignUp: 99, BxD: 3678, DifferentBooks: 20, Deadline: 74555, ScoreHeuristic: 4413.521987552291
8659 - NumBooks: 12, SignUp: 66, BxD: 29272, DifferentBooks: 11, Deadline: 74489, ScoreHeuristic: 4617.820247933884
79 - NumBooks: 13, SignUp: 59, BxD: 7670, DifferentBooks: 12, Deadline: 74430, ScoreHeuristic: 4432.399885090491
2557 - NumBooks: 13, SignUp: 59, BxD: 75126, DifferentBooks: 13, Deadline: 74371, ScoreHeuristic: 3356.1401896006896
1883 - NumBooks: 18, SignUp: 55, BxD: 41467, DifferentBooks: 17, Deadline: 74316, ScoreHeuristic: 3524.0413223140495
1425 - NumBooks: 11, SignUp: 53, BxD: 19514, DifferentBooks: 11, Deadline: 74263, ScoreHeuristic: 3148.692061231755
9872 - NumBooks: 12, SignUp: 51, BxD: 83757, DifferentBooks: 10, Deadline: 74212, ScoreHeuristic: 5002.094963475586
4065 - NumBooks: 15, SignUp: 60, BxD: 4552, DifferentBooks: 14, Deadline: 74152, ScoreHeuristic: 4108.81
9934 - NumBooks: 14, SignUp: 78, BxD: 12299, DifferentBooks: 13, Deadline: 74074, ScoreHeuristic: 4545.871301775148
2115 - NumBooks: 20, SignUp: 91, BxD: 14576, DifferentBooks: 19, Deadline: 73983, ScoreHeuristic: 4671.947832387393
3553 - NumBooks: 10, SignUp: 55, BxD: 24367, DifferentBooks: 10, Deadline: 73928, ScoreHeuristic: 3103.5028099173555
5568 - NumBooks: 14, SignUp: 80, BxD: 64542, DifferentBooks: 13, Deadline: 73848, ScoreHeuristic: 4489.0
8828 - NumBooks: 11, SignUp: 61, BxD: 36703, DifferentBooks: 10, Deadline: 73787, ScoreHeuristic: 3844.0
3470 - NumBooks: 15, SignUp: 81, BxD: 98074, DifferentBooks: 14, Deadline: 73706, ScoreHeuristic: 4111.81771071483
314 - NumBooks: 15, SignUp: 73, BxD: 83436, DifferentBooks: 14, Deadline: 73633, ScoreHeuristic: 3547.5894164008255
3413 - NumBooks: 11, SignUp: 55, BxD: 57414, DifferentBooks: 10, Deadline: 73578, ScoreHeuristic: 3347.148429752066
4669 - NumBooks: 17, SignUp: 70, BxD: 33895, DifferentBooks: 15, Deadline: 73508, ScoreHeuristic: 3960.0051020408164
5811 - NumBooks: 18, SignUp: 86, BxD: 5042, DifferentBooks: 17, Deadline: 73422, ScoreHeuristic: 4385.211600865333
657 - NumBooks: 10, SignUp: 59, BxD: 58320, DifferentBooks: 8, Deadline: 73363, ScoreHeuristic: 3344.3677104280378
1044 - NumBooks: 14, SignUp: 64, BxD: 1314, DifferentBooks: 13, Deadline: 73299, ScoreHeuristic: 3707.668212890625
4381 - NumBooks: 20, SignUp: 93, BxD: 58509, DifferentBooks: 20, Deadline: 73206, ScoreHeuristic: 3958.168690021968
4364 - NumBooks: 15, SignUp: 81, BxD: 33228, DifferentBooks: 14, Deadline: 73125, ScoreHeuristic: 4432.929279073312
9017 - NumBooks: 14, SignUp: 74, BxD: 71502, DifferentBooks: 12, Deadline: 73051, ScoreHeuristic: 5069.824872169467
5942 - NumBooks: 15, SignUp: 78, BxD: 87803, DifferentBooks: 14, Deadline: 72973, ScoreHeuristic: 3586.1671597633135
5888 - NumBooks: 13, SignUp: 72, BxD: 43019, DifferentBooks: 12, Deadline: 72901, ScoreHeuristic: 4241.265625
8388 - NumBooks: 16, SignUp: 63, BxD: 16527, DifferentBooks: 13, Deadline: 72838, ScoreHeuristic: 5560.897959183673
3963 - NumBooks: 14, SignUp: 62, BxD: 28296, DifferentBooks: 13, Deadline: 72776, ScoreHeuristic: 3274.792924037461
6380 - NumBooks: 14, SignUp: 75, BxD: 48570, DifferentBooks: 14, Deadline: 72701, ScoreHeuristic: 3443.3424
2111 - NumBooks: 14, SignUp: 66, BxD: 57356, DifferentBooks: 13, Deadline: 72635, ScoreHeuristic: 3362.2426538108357
9168 - NumBooks: 12, SignUp: 69, BxD: 80863, DifferentBooks: 12, Deadline: 72566, ScoreHeuristic: 3268.8563327032134
2257 - NumBooks: 11, SignUp: 79, BxD: 22082, DifferentBooks: 11, Deadline: 72487, ScoreHeuristic: 3488.472360198686
2900 - NumBooks: 12, SignUp: 73, BxD: 98638, DifferentBooks: 12, Deadline: 72414, ScoreHeuristic: 3348.128354287859
7838 - NumBooks: 17, SignUp: 85, BxD: 81633, DifferentBooks: 14, Deadline: 72329, ScoreHeuristic: 5391.014671280277
1711 - NumBooks: 10, SignUp: 52, BxD: 86748, DifferentBooks: 9, Deadline: 72277, ScoreHeuristic: 3268.760724852071
1453 - NumBooks: 20, SignUp: 103, BxD: 59223, DifferentBooks: 19, Deadline: 72174, ScoreHeuristic: 4014.3911773022905
2126 - NumBooks: 19, SignUp: 95, BxD: 39545, DifferentBooks: 19, Deadline: 72079, ScoreHeuristic: 3799.7491412742384
7843 - NumBooks: 20, SignUp: 104, BxD: 74631, DifferentBooks: 20, Deadline: 71975, ScoreHeuristic: 3965.3662167159764
673 - NumBooks: 19, SignUp: 95, BxD: 7994, DifferentBooks: 18, Deadline: 71880, ScoreHeuristic: 3991.5793905817172
9534 - NumBooks: 18, SignUp: 80, BxD: 46887, DifferentBooks: 18, Deadline: 71800, ScoreHeuristic: 3436.890625
7166 - NumBooks: 14, SignUp: 55, BxD: 60606, DifferentBooks: 11, Deadline: 71745, ScoreHeuristic: 3808.0119008264464
1316 - NumBooks: 18, SignUp: 97, BxD: 52646, DifferentBooks: 18, Deadline: 71648, ScoreHeuristic: 3766.4160909767243
3871 - NumBooks: 16, SignUp: 83, BxD: 7595, DifferentBooks: 16, Deadline: 71565, ScoreHeuristic: 3445.548555668457
9507 - NumBooks: 15, SignUp: 79, BxD: 76447, DifferentBooks: 15, Deadline: 71486, ScoreHeuristic: 3346.4028200608877
3626 - NumBooks: 18, SignUp: 94, BxD: 34016, DifferentBooks: 18, Deadline: 71392, ScoreHeuristic: 3631.985626980534
4215 - NumBooks: 17, SignUp: 79, BxD: 31283, DifferentBooks: 16, Deadline: 71313, ScoreHeuristic: 3680.956417240827
1110 - NumBooks: 14, SignUp: 71, BxD: 61256, DifferentBooks: 13, Deadline: 71242, ScoreHeuristic: 3738.2029359254116
5423 - NumBooks: 20, SignUp: 66, BxD: 54391, DifferentBooks: 17, Deadline: 71176, ScoreHeuristic: 5360.014692378329
6134 - NumBooks: 20, SignUp: 103, BxD: 42258, DifferentBooks: 18, Deadline: 71073, ScoreHeuristic: 4853.895371854086
8958 - NumBooks: 15, SignUp: 74, BxD: 8345, DifferentBooks: 12, Deadline: 70999, ScoreHeuristic: 4881.099342585829
410 - NumBooks: 17, SignUp: 70, BxD: 86238, DifferentBooks: 16, Deadline: 70929, ScoreHeuristic: 3309.536530612245
9227 - NumBooks: 14, SignUp: 65, BxD: 79470, DifferentBooks: 11, Deadline: 70864, ScoreHeuristic: 5049.74224852071
5513 - NumBooks: 17, SignUp: 60, BxD: 57713, DifferentBooks: 13, Deadline: 70804, ScoreHeuristic: 4909.337777777778
4116 - NumBooks: 14, SignUp: 67, BxD: 11742, DifferentBooks: 12, Deadline: 70737, ScoreHeuristic: 3372.6622855869905
5286 - NumBooks: 11, SignUp: 59, BxD: 49863, DifferentBooks: 10, Deadline: 70678, ScoreHeuristic: 3934.904050560184
8869 - NumBooks: 14, SignUp: 73, BxD: 24099, DifferentBooks: 14, Deadline: 70605, ScoreHeuristic: 3081.0103208857195
8848 - NumBooks: 11, SignUp: 53, BxD: 25368, DifferentBooks: 11, Deadline: 70552, ScoreHeuristic: 2620.2808828764687
8591 - NumBooks: 18, SignUp: 111, BxD: 94813, DifferentBooks: 18, Deadline: 70441, ScoreHeuristic: 3773.9437545653764
8793 - NumBooks: 13, SignUp: 62, BxD: 27414, DifferentBooks: 11, Deadline: 70379, ScoreHeuristic: 3693.5026014568157
6076 - NumBooks: 15, SignUp: 77, BxD: 11203, DifferentBooks: 15, Deadline: 70302, ScoreHeuristic: 3127.2787991229548
4713 - NumBooks: 20, SignUp: 100, BxD: 51789, DifferentBooks: 18, Deadline: 70202, ScoreHeuristic: 4479.6249
5437 - NumBooks: 19, SignUp: 80, BxD: 1744, DifferentBooks: 15, Deadline: 70122, ScoreHeuristic: 5119.4025
3771 - NumBooks: 15, SignUp: 83, BxD: 30854, DifferentBooks: 14, Deadline: 70039, ScoreHeuristic: 3397.625780229351
521 - NumBooks: 16, SignUp: 89, BxD: 8017, DifferentBooks: 15, Deadline: 69950, ScoreHeuristic: 3597.303875773261
7042 - NumBooks: 19, SignUp: 90, BxD: 6048, DifferentBooks: 17, Deadline: 69860, ScoreHeuristic: 4447.407901234568
983 - NumBooks: 14, SignUp: 54, BxD: 40986, DifferentBooks: 11, Deadline: 69806, ScoreHeuristic: 3855.4900548696846
5873 - NumBooks: 20, SignUp: 92, BxD: 72357, DifferentBooks: 18, Deadline: 69714, ScoreHeuristic: 4821.189035916825
6679 - NumBooks: 17, SignUp: 80, BxD: 7805, DifferentBooks: 15, Deadline: 69634, ScoreHeuristic: 3816.150625
3883 - NumBooks: 15, SignUp: 88, BxD: 385, DifferentBooks: 14, Deadline: 69546, ScoreHeuristic: 3511.9092200413224
5654 - NumBooks: 18, SignUp: 106, BxD: 29071, DifferentBooks: 17, Deadline: 69440, ScoreHeuristic: 4077.9068173727305
1682 - NumBooks: 11, SignUp: 59, BxD: 26018, DifferentBooks: 10, Deadline: 69381, ScoreHeuristic: 3718.9324906636025
2235 - NumBooks: 19, SignUp: 104, BxD: 67759, DifferentBooks: 18, Deadline: 69277, ScoreHeuristic: 4071.421597633136
8536 - NumBooks: 12, SignUp: 68, BxD: 47238, DifferentBooks: 11, Deadline: 69209, ScoreHeuristic: 3580.6144031141866
1361 - NumBooks: 18, SignUp: 71, BxD: 43299, DifferentBooks: 17, Deadline: 69138, ScoreHeuristic: 2929.706209085499
6330 - NumBooks: 15, SignUp: 59, BxD: 40756, DifferentBooks: 14, Deadline: 69079, ScoreHeuristic: 3437.1390405056018
4660 - NumBooks: 16, SignUp: 89, BxD: 59596, DifferentBooks: 15, Deadline: 68990, ScoreHeuristic: 3911.1672768589824
9963 - NumBooks: 19, SignUp: 100, BxD: 62690, DifferentBooks: 19, Deadline: 68890, ScoreHeuristic: 3372.1249
8618 - NumBooks: 12, SignUp: 70, BxD: 91688, DifferentBooks: 10, Deadline: 68820, ScoreHeuristic: 3938.458979591837
293 - NumBooks: 16, SignUp: 102, BxD: 84032, DifferentBooks: 16, Deadline: 68718, ScoreHeuristic: 3387.924740484429
6232 - NumBooks: 14, SignUp: 66, BxD: 95264, DifferentBooks: 13, Deadline: 68652, ScoreHeuristic: 2792.9623507805327
7803 - NumBooks: 17, SignUp: 69, BxD: 92608, DifferentBooks: 16, Deadline: 68583, ScoreHeuristic: 3475.8714555765596
8180 - NumBooks: 14, SignUp: 51, BxD: 98299, DifferentBooks: 12, Deadline: 68532, ScoreHeuristic: 3332.2322183775473
9103 - NumBooks: 10, SignUp: 51, BxD: 15689, DifferentBooks: 10, Deadline: 68481, ScoreHeuristic: 2379.909265667051
8624 - NumBooks: 10, SignUp: 45, BxD: 35139, DifferentBooks: 7, Deadline: 68436, ScoreHeuristic: 4794.793086419753
8818 - NumBooks: 14, SignUp: 74, BxD: 24751, DifferentBooks: 12, Deadline: 68362, ScoreHeuristic: 4611.144083272462
2986 - NumBooks: 14, SignUp: 54, BxD: 89298, DifferentBooks: 12, Deadline: 68308, ScoreHeuristic: 3633.4104938271603
9392 - NumBooks: 16, SignUp: 89, BxD: 80440, DifferentBooks: 14, Deadline: 68219, ScoreHeuristic: 3806.474056306022
9353 - NumBooks: 10, SignUp: 67, BxD: 55368, DifferentBooks: 10, Deadline: 68152, ScoreHeuristic: 2649.9445310759634
7258 - NumBooks: 16, SignUp: 69, BxD: 18115, DifferentBooks: 14, Deadline: 68083, ScoreHeuristic: 3736.9300567107753
8101 - NumBooks: 18, SignUp: 82, BxD: 75123, DifferentBooks: 16, Deadline: 68001, ScoreHeuristic: 4081.963265913147
6929 - NumBooks: 10, SignUp: 64, BxD: 97053, DifferentBooks: 10, Deadline: 67937, ScoreHeuristic: 2550.25
1899 - NumBooks: 17, SignUp: 82, BxD: 83741, DifferentBooks: 12, Deadline: 67855, ScoreHeuristic: 5492.255948839977
4164 - NumBooks: 16, SignUp: 66, BxD: 66912, DifferentBooks: 14, Deadline: 67789, ScoreHeuristic: 3404.5456841138657
7177 - NumBooks: 12, SignUp: 72, BxD: 35955, DifferentBooks: 11, Deadline: 67717, ScoreHeuristic: 3531.9909336419755
7148 - NumBooks: 15, SignUp: 58, BxD: 20597, DifferentBooks: 13, Deadline: 67659, ScoreHeuristic: 3643.5793697978597
811 - NumBooks: 19, SignUp: 92, BxD: 27256, DifferentBooks: 18, Deadline: 67567, ScoreHeuristic: 3414.6238185255197
4026 - NumBooks: 12, SignUp: 57, BxD: 29532, DifferentBooks: 11, Deadline: 67510, ScoreHeuristic: 3161.595875654047
3211 - NumBooks: 19, SignUp: 86, BxD: 80255, DifferentBooks: 17, Deadline: 67424, ScoreHeuristic: 3570.7573012439157
5193 - NumBooks: 15, SignUp: 87, BxD: 9592, DifferentBooks: 15, Deadline: 67337, ScoreHeuristic: 2839.5423437706436
8902 - NumBooks: 19, SignUp: 104, BxD: 89534, DifferentBooks: 15, Deadline: 67233, ScoreHeuristic: 3824.94674556213
3874 - NumBooks: 14, SignUp: 79, BxD: 26034, DifferentBooks: 14, Deadline: 67154, ScoreHeuristic: 2652.90193879186
8254 - NumBooks: 16, SignUp: 79, BxD: 59781, DifferentBooks: 15, Deadline: 67075, ScoreHeuristic: 3400.8090049671528
3050 - NumBooks: 15, SignUp: 106, BxD: 10114, DifferentBooks: 13, Deadline: 66969, ScoreHeuristic: 4026.261658953364
25 - NumBooks: 13, SignUp: 63, BxD: 23399, DifferentBooks: 10, Deadline: 66906, ScoreHeuristic: 3494.1234567901233
969 - NumBooks: 15, SignUp: 90, BxD: 13507, DifferentBooks: 13, Deadline: 66816, ScoreHeuristic: 3875.754197530864
6618 - NumBooks: 11, SignUp: 72, BxD: 96403, DifferentBooks: 11, Deadline: 66744, ScoreHeuristic: 2508.340277777778
8261 - NumBooks: 12, SignUp: 77, BxD: 25386, DifferentBooks: 11, Deadline: 66667, ScoreHeuristic: 2727.0097824253667
1345 - NumBooks: 10, SignUp: 54, BxD: 27846, DifferentBooks: 8, Deadline: 66613, ScoreHeuristic: 2876.1371742112483
9077 - NumBooks: 11, SignUp: 62, BxD: 88748, DifferentBooks: 10, Deadline: 66551, ScoreHeuristic: 2498.387356919875
6418 - NumBooks: 19, SignUp: 89, BxD: 3802, DifferentBooks: 15, Deadline: 66462, ScoreHeuristic: 4560.042923873249
8008 - NumBooks: 18, SignUp: 94, BxD: 38615, DifferentBooks: 15, Deadline: 66368, ScoreHeuristic: 4489.0
7804 - NumBooks: 14, SignUp: 83, BxD: 21034, DifferentBooks: 12, Deadline: 66285, ScoreHeuristic: 3589.8866308607926
993 - NumBooks: 19, SignUp: 112, BxD: 5465, DifferentBooks: 18, Deadline: 66173, ScoreHeuristic: 3207.4018654336733
7302 - NumBooks: 13, SignUp: 87, BxD: 38713, DifferentBooks: 12, Deadline: 66086, ScoreHeuristic: 3247.6897872902628
248 - NumBooks: 17, SignUp: 87, BxD: 50081, DifferentBooks: 16, Deadline: 65999, ScoreHeuristic: 3201.998810939358
4011 - NumBooks: 16, SignUp: 94, BxD: 24135, DifferentBooks: 14, Deadline: 65905, ScoreHeuristic: 3404.846650067904
5388 - NumBooks: 10, SignUp: 40, BxD: 69305, DifferentBooks: 7, Deadline: 65865, ScoreHeuristic: 5278.0225
6724 - NumBooks: 11, SignUp: 58, BxD: 79110, DifferentBooks: 9, Deadline: 65807, ScoreHeuristic: 2531.1307966706304
3678 - NumBooks: 17, SignUp: 95, BxD: 50232, DifferentBooks: 16, Deadline: 65712, ScoreHeuristic: 3416.710138504155
8751 - NumBooks: 14, SignUp: 69, BxD: 91665, DifferentBooks: 13, Deadline: 65643, ScoreHeuristic: 2565.642722117202
3593 - NumBooks: 16, SignUp: 65, BxD: 57313, DifferentBooks: 11, Deadline: 65578, ScoreHeuristic: 6309.247100591716
4231 - NumBooks: 18, SignUp: 94, BxD: 94448, DifferentBooks: 15, Deadline: 65484, ScoreHeuristic: 3370.173042100498
7280 - NumBooks: 15, SignUp: 87, BxD: 97744, DifferentBooks: 13, Deadline: 65397, ScoreHeuristic: 3185.110318404016
1927 - NumBooks: 15, SignUp: 76, BxD: 98516, DifferentBooks: 12, Deadline: 65321, ScoreHeuristic: 3660.25
783 - NumBooks: 19, SignUp: 92, BxD: 11261, DifferentBooks: 17, Deadline: 65229, ScoreHeuristic: 3748.899929111531
6109 - NumBooks: 10, SignUp: 49, BxD: 55272, DifferentBooks: 9, Deadline: 65180, ScoreHeuristic: 1916.2952936276552
5045 - NumBooks: 14, SignUp: 78, BxD: 51773, DifferentBooks: 12, Deadline: 65102, ScoreHeuristic: 3153.2544378698226
2354 - NumBooks: 18, SignUp: 95, BxD: 62884, DifferentBooks: 17, Deadline: 65007, ScoreHeuristic: 3160.80675900277
1878 - NumBooks: 12, SignUp: 76, BxD: 63503, DifferentBooks: 10, Deadline: 64931, ScoreHeuristic: 2971.68438365651
5990 - NumBooks: 15, SignUp: 75, BxD: 67537, DifferentBooks: 12, Deadline: 64856, ScoreHeuristic: 3657.8304
3792 - NumBooks: 13, SignUp: 85, BxD: 85141, DifferentBooks: 12, Deadline: 64771, ScoreHeuristic: 2865.3979238754328
1992 - NumBooks: 13, SignUp: 66, BxD: 45180, DifferentBooks: 10, Deadline: 64705, ScoreHeuristic: 2965.2975206611573
6794 - NumBooks: 11, SignUp: 61, BxD: 41418, DifferentBooks: 9, Deadline: 64644, ScoreHeuristic: 2698.8876646062886
8128 - NumBooks: 11, SignUp: 67, BxD: 81466, DifferentBooks: 10, Deadline: 64577, ScoreHeuristic: 2392.23190020049
3347 - NumBooks: 16, SignUp: 86, BxD: 80809, DifferentBooks: 13, Deadline: 64491, ScoreHeuristic: 3179.123985938345
4463 - NumBooks: 18, SignUp: 104, BxD: 56499, DifferentBooks: 18, Deadline: 64387, ScoreHeuristic: 2639.390625
3186 - NumBooks: 18, SignUp: 92, BxD: 49171, DifferentBooks: 15, Deadline: 64295, ScoreHeuristic: 3817.0907372400757
6939 - NumBooks: 12, SignUp: 65, BxD: 90688, DifferentBooks: 10, Deadline: 64230, ScoreHeuristic: 3014.854674556213
438 - NumBooks: 19, SignUp: 110, BxD: 9698, DifferentBooks: 17, Deadline: 64120, ScoreHeuristic: 3500.335867768595
9916 - NumBooks: 15, SignUp: 82, BxD: 33982, DifferentBooks: 15, Deadline: 64038, ScoreHeuristic: 2331.005502676978
336 - NumBooks: 13, SignUp: 84, BxD: 78452, DifferentBooks: 12, Deadline: 63954, ScoreHeuristic: 2875.0022675736964
5227 - NumBooks: 13, SignUp: 89, BxD: 46699, DifferentBooks: 11, Deadline: 63865, ScoreHeuristic: 3375.7405630602198
2991 - NumBooks: 20, SignUp: 86, BxD: 95466, DifferentBooks: 17, Deadline: 63779, ScoreHeuristic: 3988.0693618171986
498 - NumBooks: 15, SignUp: 104, BxD: 3014, DifferentBooks: 14, Deadline: 63675, ScoreHeuristic: 3066.390625
6793 - NumBooks: 16, SignUp: 106, BxD: 92638, DifferentBooks: 14, Deadline: 63569, ScoreHeuristic: 3197.5824136703454
3094 - NumBooks: 11, SignUp: 79, BxD: 9316, DifferentBooks: 11, Deadline: 63490, ScoreHeuristic: 2212.571062329755
4374 - NumBooks: 19, SignUp: 92, BxD: 47689, DifferentBooks: 17, Deadline: 63398, ScoreHeuristic: 3342.5993620037807
4613 - NumBooks: 11, SignUp: 64, BxD: 96364, DifferentBooks: 9, Deadline: 63334, ScoreHeuristic: 2371.994384765625
1584 - NumBooks: 17, SignUp: 103, BxD: 61841, DifferentBooks: 15, Deadline: 63231, ScoreHeuristic: 3559.338768969743
2162 - NumBooks: 18, SignUp: 115, BxD: 55006, DifferentBooks: 17, Deadline: 63116, ScoreHeuristic: 2707.6186011342156
310 - NumBooks: 15, SignUp: 89, BxD: 94153, DifferentBooks: 15, Deadline: 63027, ScoreHeuristic: 2310.4764549930564
4177 - NumBooks: 16, SignUp: 78, BxD: 59483, DifferentBooks: 13, Deadline: 62949, ScoreHeuristic: 3672.6707758053913
3694 - NumBooks: 14, SignUp: 62, BxD: 91427, DifferentBooks: 11, Deadline: 62887, ScoreHeuristic: 3091.001300728408
5269 - NumBooks: 19, SignUp: 100, BxD: 18019, DifferentBooks: 16, Deadline: 62787, ScoreHeuristic: 3550.9681
4986 - NumBooks: 16, SignUp: 91, BxD: 19466, DifferentBooks: 14, Deadline: 62696, ScoreHeuristic: 3093.0710059171597
5272 - NumBooks: 17, SignUp: 122, BxD: 9927, DifferentBooks: 16, Deadline: 62574, ScoreHeuristic: 3198.73689868315
3459 - NumBooks: 20, SignUp: 125, BxD: 74482, DifferentBooks: 19, Deadline: 62449, ScoreHeuristic: 2755.830016
1723 - NumBooks: 15, SignUp: 83, BxD: 65441, DifferentBooks: 13, Deadline: 62366, ScoreHeuristic: 3251.7475685876034
3034 - NumBooks: 20, SignUp: 110, BxD: 57055, DifferentBooks: 18, Deadline: 62256, ScoreHeuristic: 3131.9285950413223
3865 - NumBooks: 12, SignUp: 70, BxD: 44260, DifferentBooks: 11, Deadline: 62186, ScoreHeuristic: 2088.49
3423 - NumBooks: 15, SignUp: 85, BxD: 85368, DifferentBooks: 13, Deadline: 62101, ScoreHeuristic: 3262.425605536332
6665 - NumBooks: 15, SignUp: 99, BxD: 9346, DifferentBooks: 15, Deadline: 62002, ScoreHeuristic: 2357.641975308642
6423 - NumBooks: 19, SignUp: 100, BxD: 17514, DifferentBooks: 18, Deadline: 61902, ScoreHeuristic: 2904.1321
1960 - NumBooks: 10, SignUp: 74, BxD: 88631, DifferentBooks: 9, Deadline: 61828, ScoreHeuristic: 2059.1972242512784
6236 - NumBooks: 20, SignUp: 118, BxD: 5437, DifferentBooks: 18, Deadline: 61710, ScoreHeuristic: 3298.457986210859
2657 - NumBooks: 19, SignUp: 108, BxD: 85033, DifferentBooks: 19, Deadline: 61602, ScoreHeuristic: 2406.4475308641977
2976 - NumBooks: 11, SignUp: 42, BxD: 73138, DifferentBooks: 10, Deadline: 61560, ScoreHeuristic: 2469.143424036281
4919 - NumBooks: 12, SignUp: 87, BxD: 31525, DifferentBooks: 12, Deadline: 61473, ScoreHeuristic: 2137.202272427005
6673 - NumBooks: 10, SignUp: 59, BxD: 53646, DifferentBooks: 9, Deadline: 61414, ScoreHeuristic: 1946.4547543809251
5113 - NumBooks: 18, SignUp: 100, BxD: 77837, DifferentBooks: 17, Deadline: 61314, ScoreHeuristic: 2872.96
6001 - NumBooks: 17, SignUp: 80, BxD: 12425, DifferentBooks: 15, Deadline: 61234, ScoreHeuristic: 2809.0
1226 - NumBooks: 14, SignUp: 107, BxD: 58662, DifferentBooks: 11, Deadline: 61127, ScoreHeuristic: 3134.9533583719103
9064 - NumBooks: 16, SignUp: 88, BxD: 36542, DifferentBooks: 13, Deadline: 61039, ScoreHeuristic: 2755.0569473140495
7452 - NumBooks: 15, SignUp: 82, BxD: 46563, DifferentBooks: 13, Deadline: 60957, ScoreHeuristic: 2671.1249256395004
4402 - NumBooks: 11, SignUp: 85, BxD: 12856, DifferentBooks: 9, Deadline: 60872, ScoreHeuristic: 2923.6285121107267
319 - NumBooks: 16, SignUp: 89, BxD: 36724, DifferentBooks: 14, Deadline: 60783, ScoreHeuristic: 2870.0699406640574
4430 - NumBooks: 20, SignUp: 98, BxD: 10820, DifferentBooks: 16, Deadline: 60685, ScoreHeuristic: 3512.3765097875885
7296 - NumBooks: 14, SignUp: 98, BxD: 30455, DifferentBooks: 13, Deadline: 60587, ScoreHeuristic: 2571.938775510204
83 - NumBooks: 15, SignUp: 92, BxD: 85086, DifferentBooks: 14, Deadline: 60495, ScoreHeuristic: 2478.3081285444237
7205 - NumBooks: 11, SignUp: 56, BxD: 86882, DifferentBooks: 8, Deadline: 60439, ScoreHeuristic: 3468.3686224489797
4058 - NumBooks: 13, SignUp: 104, BxD: 57777, DifferentBooks: 13, Deadline: 60335, ScoreHeuristic: 2245.301775147929
1618 - NumBooks: 20, SignUp: 112, BxD: 95632, DifferentBooks: 17, Deadline: 60223, ScoreHeuristic: 3081.241151147959
4750 - NumBooks: 20, SignUp: 94, BxD: 50820, DifferentBooks: 18, Deadline: 60129, ScoreHeuristic: 2387.465934812132
5971 - NumBooks: 19, SignUp: 119, BxD: 94724, DifferentBooks: 16, Deadline: 60010, ScoreHeuristic: 3275.878892733564
317 - NumBooks: 10, SignUp: 66, BxD: 55283, DifferentBooks: 8, Deadline: 59944, ScoreHeuristic: 2548.719926538108
6349 - NumBooks: 16, SignUp: 88, BxD: 26357, DifferentBooks: 15, Deadline: 59856, ScoreHeuristic: 2198.3310950413224
3632 - NumBooks: 13, SignUp: 83, BxD: 24858, DifferentBooks: 12, Deadline: 59773, ScoreHeuristic: 2334.1704166061836
8300 - NumBooks: 12, SignUp: 56, BxD: 1769, DifferentBooks: 11, Deadline: 59717, ScoreHeuristic: 1833.6747448979593
9110 - NumBooks: 11, SignUp: 57, BxD: 55464, DifferentBooks: 9, Deadline: 59660, ScoreHeuristic: 1730.268082486919
6763 - NumBooks: 17, SignUp: 97, BxD: 50391, DifferentBooks: 15, Deadline: 59563, ScoreHeuristic: 3100.3083218195343
6715 - NumBooks: 18, SignUp: 121, BxD: 81630, DifferentBooks: 16, Deadline: 59442, ScoreHeuristic: 3281.1120142066798
1807 - NumBooks: 20, SignUp: 94, BxD: 29393, DifferentBooks: 18, Deadline: 59348, ScoreHeuristic: 2473.4749886826617
9506 - NumBooks: 18, SignUp: 103, BxD: 79350, DifferentBooks: 16, Deadline: 59245, ScoreHeuristic: 2887.7580356301255
2990 - NumBooks: 13, SignUp: 91, BxD: 68838, DifferentBooks: 12, Deadline: 59154, ScoreHeuristic: 2245.301775147929
9596 - NumBooks: 18, SignUp: 114, BxD: 18162, DifferentBooks: 14, Deadline: 59040, ScoreHeuristic: 3143.864573714989
3955 - NumBooks: 16, SignUp: 102, BxD: 7773, DifferentBooks: 15, Deadline: 58938, ScoreHeuristic: 2591.0096116878126
3622 - NumBooks: 20, SignUp: 107, BxD: 49818, DifferentBooks: 18, Deadline: 58831, ScoreHeuristic: 2836.806795353306
9810 - NumBooks: 10, SignUp: 67, BxD: 82835, DifferentBooks: 8, Deadline: 58764, ScoreHeuristic: 2622.357095121408
4451 - NumBooks: 15, SignUp: 74, BxD: 37092, DifferentBooks: 14, Deadline: 58690, ScoreHeuristic: 2283.2899926953983
9667 - NumBooks: 15, SignUp: 109, BxD: 12538, DifferentBooks: 14, Deadline: 58581, ScoreHeuristic: 2421.7234239542126
3617 - NumBooks: 12, SignUp: 65, BxD: 9871, DifferentBooks: 10, Deadline: 58516, ScoreHeuristic: 2019.465325443787
814 - NumBooks: 20, SignUp: 91, BxD: 52169, DifferentBooks: 18, Deadline: 58425, ScoreHeuristic: 2668.687477357807
6940 - NumBooks: 18, SignUp: 103, BxD: 63500, DifferentBooks: 15, Deadline: 58322, ScoreHeuristic: 2775.1414836459608
1002 - NumBooks: 17, SignUp: 91, BxD: 71050, DifferentBooks: 14, Deadline: 58231, ScoreHeuristic: 3202.813669846637
