1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 0 ScoreHeuristic: 529984.0
1290 - NumBooks: 11, SignUp: 524, BxD: 98467, DifferentBooks: 0 ScoreHeuristic: 32.77781015092361
8188 - NumBooks: 11, SignUp: 505, BxD: 37606, DifferentBooks: 0 ScoreHeuristic: 32.75012253700618
7509 - NumBooks: 11, SignUp: 751, BxD: 81570, DifferentBooks: 0 ScoreHeuristic: 32.73790117393409
4572 - NumBooks: 14, SignUp: 882, BxD: 53773, DifferentBooks: 0 ScoreHeuristic: 32.717881181195075
6287 - NumBooks: 16, SignUp: 641, BxD: 82340, DifferentBooks: 0 ScoreHeuristic: 32.709120158878115
4202 - NumBooks: 11, SignUp: 422, BxD: 29525, DifferentBooks: 0 ScoreHeuristic: 32.695632398194114
4258 - NumBooks: 20, SignUp: 971, BxD: 50367, DifferentBooks: 0 ScoreHeuristic: 32.6934276298973
8889 - NumBooks: 16, SignUp: 630, BxD: 36435, DifferentBooks: 0 ScoreHeuristic: 32.68935248173344
7270 - NumBooks: 10, SignUp: 473, BxD: 88842, DifferentBooks: 0 ScoreHeuristic: 32.68068064488734
7009 - NumBooks: 10, SignUp: 616, BxD: 88194, DifferentBooks: 0 ScoreHeuristic: 32.67161673553719
6005 - NumBooks: 17, SignUp: 702, BxD: 2590, DifferentBooks: 0 ScoreHeuristic: 32.66236475353284
3524 - NumBooks: 17, SignUp: 846, BxD: 17744, DifferentBooks: 0 ScoreHeuristic: 32.64920163863879
8723 - NumBooks: 18, SignUp: 685, BxD: 78189, DifferentBooks: 0 ScoreHeuristic: 32.648294528211416
552 - NumBooks: 18, SignUp: 824, BxD: 12286, DifferentBooks: 0 ScoreHeuristic: 32.64513620510887
3544 - NumBooks: 18, SignUp: 847, BxD: 20391, DifferentBooks: 0 ScoreHeuristic: 32.63956961788882
1809 - NumBooks: 13, SignUp: 709, BxD: 12661, DifferentBooks: 0 ScoreHeuristic: 32.61392612810112
2799 - NumBooks: 15, SignUp: 841, BxD: 64690, DifferentBooks: 0 ScoreHeuristic: 32.60260631912917
2834 - NumBooks: 13, SignUp: 654, BxD: 5857, DifferentBooks: 0 ScoreHeuristic: 32.598163267214694
9681 - NumBooks: 11, SignUp: 594, BxD: 85485, DifferentBooks: 0 ScoreHeuristic: 32.589874615968895
3424 - NumBooks: 11, SignUp: 667, BxD: 14196, DifferentBooks: 0 ScoreHeuristic: 32.57722488081297
8112 - NumBooks: 16, SignUp: 903, BxD: 89951, DifferentBooks: 0 ScoreHeuristic: 32.57716802242801
2564 - NumBooks: 12, SignUp: 680, BxD: 79381, DifferentBooks: 0 ScoreHeuristic: 32.55709342560554
2113 - NumBooks: 15, SignUp: 710, BxD: 26277, DifferentBooks: 0 ScoreHeuristic: 32.55425709184686
2447 - NumBooks: 14, SignUp: 723, BxD: 74578, DifferentBooks: 0 ScoreHeuristic: 32.55152287322877
37 - NumBooks: 15, SignUp: 865, BxD: 53686, DifferentBooks: 0 ScoreHeuristic: 32.549333422433094
1370 - NumBooks: 11, SignUp: 616, BxD: 86731, DifferentBooks: 0 ScoreHeuristic: 32.54183884297521
8282 - NumBooks: 15, SignUp: 744, BxD: 59079, DifferentBooks: 0 ScoreHeuristic: 32.52371842120476
4825 - NumBooks: 13, SignUp: 642, BxD: 91208, DifferentBooks: 0 ScoreHeuristic: 32.500655079046204
8167 - NumBooks: 19, SignUp: 969, BxD: 59218, DifferentBooks: 0 ScoreHeuristic: 32.49823581597106
6833 - NumBooks: 13, SignUp: 627, BxD: 99553, DifferentBooks: 0 ScoreHeuristic: 32.49181820725512
160 - NumBooks: 16, SignUp: 956, BxD: 35323, DifferentBooks: 0 ScoreHeuristic: 32.47569195217171
1621 - NumBooks: 15, SignUp: 867, BxD: 37493, DifferentBooks: 0 ScoreHeuristic: 32.46502210355612
1021 - NumBooks: 17, SignUp: 950, BxD: 64855, DifferentBooks: 0 ScoreHeuristic: 32.45400997229917
652 - NumBooks: 19, SignUp: 957, BxD: 68164, DifferentBooks: 0 ScoreHeuristic: 32.44355892729042
9658 - NumBooks: 12, SignUp: 582, BxD: 56252, DifferentBooks: 0 ScoreHeuristic: 32.44300669571687
8319 - NumBooks: 18, SignUp: 868, BxD: 48816, DifferentBooks: 0 ScoreHeuristic: 32.44273609547877
9634 - NumBooks: 16, SignUp: 766, BxD: 84557, DifferentBooks: 0 ScoreHeuristic: 32.442393431000276
8835 - NumBooks: 20, SignUp: 887, BxD: 10649, DifferentBooks: 0 ScoreHeuristic: 32.42705419252665
8656 - NumBooks: 15, SignUp: 665, BxD: 17219, DifferentBooks: 0 ScoreHeuristic: 32.412902934026796
342 - NumBooks: 11, SignUp: 572, BxD: 77865, DifferentBooks: 0 ScoreHeuristic: 32.40236686390533
5819 - NumBooks: 19, SignUp: 851, BxD: 39395, DifferentBooks: 0 ScoreHeuristic: 32.40030875406137
167 - NumBooks: 19, SignUp: 710, BxD: 60314, DifferentBooks: 0 ScoreHeuristic: 32.39373338623289
6838 - NumBooks: 14, SignUp: 774, BxD: 67951, DifferentBooks: 0 ScoreHeuristic: 32.3899221467727
8672 - NumBooks: 13, SignUp: 769, BxD: 29397, DifferentBooks: 0 ScoreHeuristic: 32.381871648620724
8695 - NumBooks: 18, SignUp: 840, BxD: 1632, DifferentBooks: 0 ScoreHeuristic: 32.381519274376416
5342 - NumBooks: 13, SignUp: 926, BxD: 35652, DifferentBooks: 0 ScoreHeuristic: 32.37683736920917
2936 - NumBooks: 13, SignUp: 641, BxD: 13619, DifferentBooks: 0 ScoreHeuristic: 32.35320202199664
7561 - NumBooks: 16, SignUp: 857, BxD: 22336, DifferentBooks: 0 ScoreHeuristic: 32.345167601834845
3310 - NumBooks: 17, SignUp: 933, BxD: 32781, DifferentBooks: 0 ScoreHeuristic: 32.330132833384454
8349 - NumBooks: 19, SignUp: 941, BxD: 10578, DifferentBooks: 0 ScoreHeuristic: 32.32423959407373
3083 - NumBooks: 14, SignUp: 751, BxD: 31958, DifferentBooks: 0 ScoreHeuristic: 32.312639516596604
178 - NumBooks: 14, SignUp: 697, BxD: 59506, DifferentBooks: 0 ScoreHeuristic: 32.31196622540958
708 - NumBooks: 11, SignUp: 624, BxD: 17240, DifferentBooks: 0 ScoreHeuristic: 32.31120818951348
1166 - NumBooks: 12, SignUp: 715, BxD: 55528, DifferentBooks: 0 ScoreHeuristic: 32.30690204899995
4488 - NumBooks: 11, SignUp: 584, BxD: 65505, DifferentBooks: 0 ScoreHeuristic: 32.29898022612122
5650 - NumBooks: 15, SignUp: 729, BxD: 61918, DifferentBooks: 0 ScoreHeuristic: 32.29793899981372
6773 - NumBooks: 10, SignUp: 602, BxD: 7124, DifferentBooks: 0 ScoreHeuristic: 32.274478206642314
1823 - NumBooks: 10, SignUp: 586, BxD: 4106, DifferentBooks: 0 ScoreHeuristic: 32.272481333504174
5309 - NumBooks: 14, SignUp: 760, BxD: 44796, DifferentBooks: 0 ScoreHeuristic: 32.2504432132964
8733 - NumBooks: 14, SignUp: 762, BxD: 97026, DifferentBooks: 0 ScoreHeuristic: 32.245108879106645
2330 - NumBooks: 15, SignUp: 726, BxD: 92340, DifferentBooks: 0 ScoreHeuristic: 32.18921180247251
341 - NumBooks: 13, SignUp: 804, BxD: 87535, DifferentBooks: 0 ScoreHeuristic: 32.18163071458627
4499 - NumBooks: 15, SignUp: 699, BxD: 64755, DifferentBooks: 0 ScoreHeuristic: 32.17599841179204
9597 - NumBooks: 11, SignUp: 710, BxD: 57786, DifferentBooks: 0 ScoreHeuristic: 32.15369172783178
9738 - NumBooks: 12, SignUp: 576, BxD: 620, DifferentBooks: 0 ScoreHeuristic: 32.15047501929013
5336 - NumBooks: 16, SignUp: 976, BxD: 48027, DifferentBooks: 0 ScoreHeuristic: 32.138211544275734
7921 - NumBooks: 15, SignUp: 857, BxD: 26553, DifferentBooks: 0 ScoreHeuristic: 32.133155603724695
1639 - NumBooks: 19, SignUp: 970, BxD: 88906, DifferentBooks: 0 ScoreHeuristic: 32.12669146561802
3674 - NumBooks: 17, SignUp: 738, BxD: 17176, DifferentBooks: 0 ScoreHeuristic: 32.1264697674077
6226 - NumBooks: 11, SignUp: 539, BxD: 20272, DifferentBooks: 0 ScoreHeuristic: 32.10410262941405
676 - NumBooks: 10, SignUp: 616, BxD: 39242, DifferentBooks: 0 ScoreHeuristic: 32.08045465086861
3611 - NumBooks: 10, SignUp: 589, BxD: 57072, DifferentBooks: 0 ScoreHeuristic: 32.07904969719331
9162 - NumBooks: 14, SignUp: 784, BxD: 72371, DifferentBooks: 0 ScoreHeuristic: 32.07257392753019
154 - NumBooks: 14, SignUp: 739, BxD: 79366, DifferentBooks: 0 ScoreHeuristic: 32.070228026389756
4085 - NumBooks: 19, SignUp: 902, BxD: 81453, DifferentBooks: 0 ScoreHeuristic: 32.05668728275672
3867 - NumBooks: 16, SignUp: 899, BxD: 25201, DifferentBooks: 0 ScoreHeuristic: 32.056505745476684
4821 - NumBooks: 18, SignUp: 792, BxD: 52683, DifferentBooks: 0 ScoreHeuristic: 32.039602145189264
6144 - NumBooks: 19, SignUp: 998, BxD: 46411, DifferentBooks: 0 ScoreHeuristic: 32.039229762129466
9341 - NumBooks: 16, SignUp: 890, BxD: 74956, DifferentBooks: 0 ScoreHeuristic: 32.03051256154526
8844 - NumBooks: 15, SignUp: 925, BxD: 50302, DifferentBooks: 0 ScoreHeuristic: 32.029481373265156
943 - NumBooks: 15, SignUp: 775, BxD: 16362, DifferentBooks: 0 ScoreHeuristic: 31.999094276795006
2920 - NumBooks: 10, SignUp: 533, BxD: 96337, DifferentBooks: 0 ScoreHeuristic: 31.99780702526321
7864 - NumBooks: 14, SignUp: 888, BxD: 24001, DifferentBooks: 0 ScoreHeuristic: 31.996348967210455
9734 - NumBooks: 16, SignUp: 852, BxD: 15293, DifferentBooks: 0 ScoreHeuristic: 31.99150438625493
2891 - NumBooks: 14, SignUp: 596, BxD: 7774, DifferentBooks: 0 ScoreHeuristic: 31.990791518400073
9206 - NumBooks: 17, SignUp: 870, BxD: 20277, DifferentBooks: 0 ScoreHeuristic: 31.980975029726515
4091 - NumBooks: 17, SignUp: 896, BxD: 63003, DifferentBooks: 0 ScoreHeuristic: 31.967917928890305
4752 - NumBooks: 19, SignUp: 940, BxD: 8032, DifferentBooks: 0 ScoreHeuristic: 31.95857401539158
8970 - NumBooks: 17, SignUp: 790, BxD: 27862, DifferentBooks: 0 ScoreHeuristic: 31.943959301394006
1834 - NumBooks: 11, SignUp: 640, BxD: 30080, DifferentBooks: 0 ScoreHeuristic: 31.94015869140625
9214 - NumBooks: 17, SignUp: 743, BxD: 64598, DifferentBooks: 0 ScoreHeuristic: 31.92326043521499
8979 - NumBooks: 14, SignUp: 942, BxD: 43609, DifferentBooks: 0 ScoreHeuristic: 31.918901375309343
2767 - NumBooks: 10, SignUp: 520, BxD: 85200, DifferentBooks: 0 ScoreHeuristic: 31.87905325443787
1292 - NumBooks: 16, SignUp: 899, BxD: 1989, DifferentBooks: 0 ScoreHeuristic: 31.867845993756504
6038 - NumBooks: 15, SignUp: 859, BxD: 1231, DifferentBooks: 0 ScoreHeuristic: 31.86530212866302
1589 - NumBooks: 10, SignUp: 393, BxD: 21613, DifferentBooks: 0 ScoreHeuristic: 31.852093571340703
4588 - NumBooks: 15, SignUp: 923, BxD: 53750, DifferentBooks: 0 ScoreHeuristic: 31.849697568694104
1522 - NumBooks: 18, SignUp: 955, BxD: 47278, DifferentBooks: 0 ScoreHeuristic: 31.842680847564484
7264 - NumBooks: 12, SignUp: 668, BxD: 59932, DifferentBooks: 0 ScoreHeuristic: 31.834596525511852
4391 - NumBooks: 14, SignUp: 829, BxD: 92267, DifferentBooks: 0 ScoreHeuristic: 31.829196744664536
7897 - NumBooks: 17, SignUp: 822, BxD: 89288, DifferentBooks: 0 ScoreHeuristic: 31.822226070174814
3812 - NumBooks: 12, SignUp: 518, BxD: 33769, DifferentBooks: 0 ScoreHeuristic: 31.820053368315918
2228 - NumBooks: 17, SignUp: 976, BxD: 80380, DifferentBooks: 0 ScoreHeuristic: 31.813760791789843
3400 - NumBooks: 15, SignUp: 925, BxD: 80432, DifferentBooks: 0 ScoreHeuristic: 31.8096
2000 - NumBooks: 20, SignUp: 922, BxD: 33505, DifferentBooks: 0 ScoreHeuristic: 31.80862126566316
4621 - NumBooks: 16, SignUp: 871, BxD: 7238, DifferentBooks: 0 ScoreHeuristic: 31.803901977351607
4012 - NumBooks: 14, SignUp: 741, BxD: 9092, DifferentBooks: 0 ScoreHeuristic: 31.79072668695511
43 - NumBooks: 14, SignUp: 590, BxD: 94685, DifferentBooks: 0 ScoreHeuristic: 31.779017523700087
8054 - NumBooks: 11, SignUp: 570, BxD: 46539, DifferentBooks: 0 ScoreHeuristic: 31.77398891966759
9026 - NumBooks: 12, SignUp: 752, BxD: 59333, DifferentBooks: 0 ScoreHeuristic: 31.745432393051153
2513 - NumBooks: 17, SignUp: 942, BxD: 38068, DifferentBooks: 0 ScoreHeuristic: 31.739228771958295
9903 - NumBooks: 12, SignUp: 532, BxD: 57344, DifferentBooks: 0 ScoreHeuristic: 31.735856323138673
7537 - NumBooks: 14, SignUp: 970, BxD: 44817, DifferentBooks: 0 ScoreHeuristic: 31.730572855776384
4952 - NumBooks: 14, SignUp: 777, BxD: 3936, DifferentBooks: 0 ScoreHeuristic: 31.718496212704707
2472 - NumBooks: 19, SignUp: 862, BxD: 85627, DifferentBooks: 0 ScoreHeuristic: 31.69611624614424
2855 - NumBooks: 12, SignUp: 705, BxD: 6675, DifferentBooks: 0 ScoreHeuristic: 31.694504300588502
605 - NumBooks: 14, SignUp: 841, BxD: 31766, DifferentBooks: 0 ScoreHeuristic: 31.67240318911437
9297 - NumBooks: 17, SignUp: 748, BxD: 97284, DifferentBooks: 0 ScoreHeuristic: 31.648145500300267
2318 - NumBooks: 13, SignUp: 810, BxD: 12356, DifferentBooks: 0 ScoreHeuristic: 31.637152873037646
6100 - NumBooks: 14, SignUp: 767, BxD: 12827, DifferentBooks: 0 ScoreHeuristic: 31.59114142878755
8080 - NumBooks: 16, SignUp: 957, BxD: 84233, DifferentBooks: 0 ScoreHeuristic: 31.58040681378699
4013 - NumBooks: 16, SignUp: 788, BxD: 71303, DifferentBooks: 0 ScoreHeuristic: 31.562152142544257
5198 - NumBooks: 17, SignUp: 968, BxD: 28783, DifferentBooks: 0 ScoreHeuristic: 31.559323987432553
5135 - NumBooks: 13, SignUp: 706, BxD: 17639, DifferentBooks: 0 ScoreHeuristic: 31.557022365960727
575 - NumBooks: 18, SignUp: 940, BxD: 42580, DifferentBooks: 0 ScoreHeuristic: 31.538978044363965
3826 - NumBooks: 18, SignUp: 959, BxD: 51860, DifferentBooks: 0 ScoreHeuristic: 31.519033230000403
4765 - NumBooks: 17, SignUp: 995, BxD: 69482, DifferentBooks: 0 ScoreHeuristic: 31.517785914497107
8906 - NumBooks: 13, SignUp: 641, BxD: 44778, DifferentBooks: 0 ScoreHeuristic: 31.506942399380844
9999 - NumBooks: 14, SignUp: 664, BxD: 47542, DifferentBooks: 0 ScoreHeuristic: 31.488323777035855
9058 - NumBooks: 13, SignUp: 796, BxD: 5022, DifferentBooks: 0 ScoreHeuristic: 31.47830231559809
6778 - NumBooks: 18, SignUp: 954, BxD: 21875, DifferentBooks: 0 ScoreHeuristic: 31.461045624953304
8475 - NumBooks: 17, SignUp: 906, BxD: 21144, DifferentBooks: 0 ScoreHeuristic: 31.451545741171195
9152 - NumBooks: 16, SignUp: 690, BxD: 41160, DifferentBooks: 0 ScoreHeuristic: 31.424961142617096
7626 - NumBooks: 11, SignUp: 405, BxD: 71870, DifferentBooks: 0 ScoreHeuristic: 31.415333028501752
4824 - NumBooks: 13, SignUp: 718, BxD: 20055, DifferentBooks: 0 ScoreHeuristic: 31.409936297825126
8788 - NumBooks: 11, SignUp: 578, BxD: 43533, DifferentBooks: 0 ScoreHeuristic: 31.402644245159898
2924 - NumBooks: 19, SignUp: 977, BxD: 95788, DifferentBooks: 0 ScoreHeuristic: 31.392106473454447
4546 - NumBooks: 15, SignUp: 908, BxD: 90846, DifferentBooks: 0 ScoreHeuristic: 31.374803508703838
5787 - NumBooks: 17, SignUp: 850, BxD: 35261, DifferentBooks: 0 ScoreHeuristic: 31.37317785467128
9093 - NumBooks: 15, SignUp: 824, BxD: 39689, DifferentBooks: 0 ScoreHeuristic: 31.368155870016025
6641 - NumBooks: 16, SignUp: 959, BxD: 62834, DifferentBooks: 0 ScoreHeuristic: 31.35532864112665
6455 - NumBooks: 12, SignUp: 651, BxD: 41312, DifferentBooks: 0 ScoreHeuristic: 31.349678268810127
9371 - NumBooks: 14, SignUp: 872, BxD: 44561, DifferentBooks: 0 ScoreHeuristic: 31.344589049743288
3326 - NumBooks: 14, SignUp: 813, BxD: 46469, DifferentBooks: 0 ScoreHeuristic: 31.335207853923556
9525 - NumBooks: 12, SignUp: 587, BxD: 78007, DifferentBooks: 0 ScoreHeuristic: 31.29897350022782
5455 - NumBooks: 11, SignUp: 648, BxD: 20891, DifferentBooks: 0 ScoreHeuristic: 31.294355376467003
6621 - NumBooks: 10, SignUp: 544, BxD: 15138, DifferentBooks: 0 ScoreHeuristic: 31.2900390625
654 - NumBooks: 17, SignUp: 957, BxD: 68459, DifferentBooks: 0 ScoreHeuristic: 31.252422615518498
7277 - NumBooks: 11, SignUp: 715, BxD: 40160, DifferentBooks: 0 ScoreHeuristic: 31.250445498557387
5658 - NumBooks: 15, SignUp: 671, BxD: 72811, DifferentBooks: 0 ScoreHeuristic: 31.24993281375974
4549 - NumBooks: 12, SignUp: 622, BxD: 7156, DifferentBooks: 0 ScoreHeuristic: 31.24845948656445
8814 - NumBooks: 16, SignUp: 858, BxD: 91011, DifferentBooks: 0 ScoreHeuristic: 31.245233399079552
5160 - NumBooks: 11, SignUp: 617, BxD: 24046, DifferentBooks: 0 ScoreHeuristic: 31.229439253563932
8537 - NumBooks: 16, SignUp: 779, BxD: 12514, DifferentBooks: 0 ScoreHeuristic: 31.224997981349315
6301 - NumBooks: 18, SignUp: 939, BxD: 12845, DifferentBooks: 0 ScoreHeuristic: 31.224172952668702
6925 - NumBooks: 18, SignUp: 924, BxD: 73647, DifferentBooks: 0 ScoreHeuristic: 31.22197039973014
2400 - NumBooks: 11, SignUp: 436, BxD: 32207, DifferentBooks: 0 ScoreHeuristic: 31.216311758269505
4253 - NumBooks: 19, SignUp: 837, BxD: 32123, DifferentBooks: 0 ScoreHeuristic: 31.210310476198632
5288 - NumBooks: 15, SignUp: 718, BxD: 55554, DifferentBooks: 0 ScoreHeuristic: 31.20731721510541
5190 - NumBooks: 15, SignUp: 935, BxD: 14670, DifferentBooks: 0 ScoreHeuristic: 31.192523663816523
6040 - NumBooks: 15, SignUp: 959, BxD: 76243, DifferentBooks: 0 ScoreHeuristic: 31.19205028700169
9768 - NumBooks: 12, SignUp: 572, BxD: 73820, DifferentBooks: 0 ScoreHeuristic: 31.180118832216735
9137 - NumBooks: 11, SignUp: 641, BxD: 41010, DifferentBooks: 0 ScoreHeuristic: 31.17506285274812
4458 - NumBooks: 15, SignUp: 811, BxD: 52967, DifferentBooks: 0 ScoreHeuristic: 31.17246370421501
11 - NumBooks: 18, SignUp: 957, BxD: 62301, DifferentBooks: 0 ScoreHeuristic: 31.17069407729877
5861 - NumBooks: 10, SignUp: 569, BxD: 20581, DifferentBooks: 0 ScoreHeuristic: 31.15562405601663
6519 - NumBooks: 15, SignUp: 857, BxD: 27653, DifferentBooks: 0 ScoreHeuristic: 31.148642043218793
6775 - NumBooks: 19, SignUp: 908, BxD: 22679, DifferentBooks: 0 ScoreHeuristic: 31.14082482679656
9846 - NumBooks: 11, SignUp: 483, BxD: 53885, DifferentBooks: 0 ScoreHeuristic: 31.133165301407267
3485 - NumBooks: 19, SignUp: 863, BxD: 19610, DifferentBooks: 0 ScoreHeuristic: 31.12941730925965
8348 - NumBooks: 15, SignUp: 740, BxD: 78985, DifferentBooks: 0 ScoreHeuristic: 31.088159240321403
6725 - NumBooks: 17, SignUp: 848, BxD: 36483, DifferentBooks: 0 ScoreHeuristic: 31.0727363496796
4635 - NumBooks: 17, SignUp: 833, BxD: 32501, DifferentBooks: 0 ScoreHeuristic: 31.054194546966446
3236 - NumBooks: 16, SignUp: 787, BxD: 79389, DifferentBooks: 0 ScoreHeuristic: 31.044861786753938
4455 - NumBooks: 10, SignUp: 551, BxD: 95218, DifferentBooks: 0 ScoreHeuristic: 31.04370538963969
9987 - NumBooks: 14, SignUp: 782, BxD: 39569, DifferentBooks: 0 ScoreHeuristic: 31.02860394686063
4583 - NumBooks: 14, SignUp: 882, BxD: 81792, DifferentBooks: 0 ScoreHeuristic: 31.028183987124706
3751 - NumBooks: 18, SignUp: 886, BxD: 69816, DifferentBooks: 0 ScoreHeuristic: 31.024648533240935
1054 - NumBooks: 10, SignUp: 627, BxD: 32286, DifferentBooks: 0 ScoreHeuristic: 31.017971200293033
5696 - NumBooks: 15, SignUp: 856, BxD: 85163, DifferentBooks: 0 ScoreHeuristic: 31.012928257926458
60 - NumBooks: 18, SignUp: 917, BxD: 10637, DifferentBooks: 0 ScoreHeuristic: 31.004372753121995
8802 - NumBooks: 17, SignUp: 736, BxD: 22113, DifferentBooks: 0 ScoreHeuristic: 31.001897743383743
3196 - NumBooks: 19, SignUp: 798, BxD: 25835, DifferentBooks: 0 ScoreHeuristic: 30.998940019220985
9065 - NumBooks: 17, SignUp: 779, BxD: 49556, DifferentBooks: 0 ScoreHeuristic: 30.9958770089694
5128 - NumBooks: 12, SignUp: 694, BxD: 25418, DifferentBooks: 0 ScoreHeuristic: 30.98349998754246
7251 - NumBooks: 11, SignUp: 636, BxD: 72709, DifferentBooks: 0 ScoreHeuristic: 30.980776076895694
8571 - NumBooks: 18, SignUp: 960, BxD: 83014, DifferentBooks: 0 ScoreHeuristic: 30.96458767361111
8807 - NumBooks: 18, SignUp: 979, BxD: 91727, DifferentBooks: 0 ScoreHeuristic: 30.95632282007969
5363 - NumBooks: 10, SignUp: 612, BxD: 42798, DifferentBooks: 0 ScoreHeuristic: 30.955041330257593
9812 - NumBooks: 11, SignUp: 716, BxD: 10021, DifferentBooks: 0 ScoreHeuristic: 30.94529079928841
1925 - NumBooks: 14, SignUp: 734, BxD: 62127, DifferentBooks: 0 ScoreHeuristic: 30.94330086347066
8888 - NumBooks: 11, SignUp: 505, BxD: 30105, DifferentBooks: 0 ScoreHeuristic: 30.940029408881482
4723 - NumBooks: 16, SignUp: 909, BxD: 69988, DifferentBooks: 0 ScoreHeuristic: 30.937581766977576
2072 - NumBooks: 16, SignUp: 863, BxD: 69896, DifferentBooks: 0 ScoreHeuristic: 30.935766660535013
8446 - NumBooks: 10, SignUp: 543, BxD: 6150, DifferentBooks: 0 ScoreHeuristic: 30.911961715997002
4247 - NumBooks: 13, SignUp: 772, BxD: 88246, DifferentBooks: 0 ScoreHeuristic: 30.908990845391823
4111 - NumBooks: 11, SignUp: 551, BxD: 74939, DifferentBooks: 0 ScoreHeuristic: 30.902299399540844
3927 - NumBooks: 14, SignUp: 818, BxD: 96352, DifferentBooks: 0 ScoreHeuristic: 30.898920080582972
7434 - NumBooks: 14, SignUp: 618, BxD: 73835, DifferentBooks: 0 ScoreHeuristic: 30.894170044302008
64 - NumBooks: 12, SignUp: 753, BxD: 49620, DifferentBooks: 0 ScoreHeuristic: 30.88879541594578
2241 - NumBooks: 10, SignUp: 535, BxD: 10640, DifferentBooks: 0 ScoreHeuristic: 30.880352869246224
6430 - NumBooks: 12, SignUp: 722, BxD: 26762, DifferentBooks: 0 ScoreHeuristic: 30.87787846931807
5680 - NumBooks: 15, SignUp: 810, BxD: 8702, DifferentBooks: 0 ScoreHeuristic: 30.864197530864196
2449 - NumBooks: 10, SignUp: 642, BxD: 30837, DifferentBooks: 0 ScoreHeuristic: 30.852660591415066
8423 - NumBooks: 16, SignUp: 944, BxD: 98175, DifferentBooks: 0 ScoreHeuristic: 30.847198407426028
9902 - NumBooks: 16, SignUp: 932, BxD: 52773, DifferentBooks: 0 ScoreHeuristic: 30.843006870636778
3155 - NumBooks: 16, SignUp: 717, BxD: 49589, DifferentBooks: 0 ScoreHeuristic: 30.82804922883003
8636 - NumBooks: 11, SignUp: 627, BxD: 44077, DifferentBooks: 0 ScoreHeuristic: 30.822862215710366
6823 - NumBooks: 12, SignUp: 693, BxD: 17576, DifferentBooks: 0 ScoreHeuristic: 30.81611622304263
5726 - NumBooks: 14, SignUp: 744, BxD: 73672, DifferentBooks: 0 ScoreHeuristic: 30.814436640073996
3657 - NumBooks: 16, SignUp: 820, BxD: 94187, DifferentBooks: 0 ScoreHeuristic: 30.8025
5824 - NumBooks: 13, SignUp: 709, BxD: 50299, DifferentBooks: 0 ScoreHeuristic: 30.787628734724407
2862 - NumBooks: 16, SignUp: 928, BxD: 4438, DifferentBooks: 0 ScoreHeuristic: 30.77379979191439
8666 - NumBooks: 12, SignUp: 757, BxD: 36524, DifferentBooks: 0 ScoreHeuristic: 30.76805124867158
6414 - NumBooks: 13, SignUp: 662, BxD: 17215, DifferentBooks: 0 ScoreHeuristic: 30.75054307645969
7443 - NumBooks: 18, SignUp: 899, BxD: 10945, DifferentBooks: 0 ScoreHeuristic: 30.747580119302004
5872 - NumBooks: 17, SignUp: 980, BxD: 19775, DifferentBooks: 0 ScoreHeuristic: 30.745893377759266
6274 - NumBooks: 13, SignUp: 865, BxD: 89112, DifferentBooks: 0 ScoreHeuristic: 30.74157639747402
1999 - NumBooks: 16, SignUp: 873, BxD: 58701, DifferentBooks: 0 ScoreHeuristic: 30.737053700882658
4276 - NumBooks: 12, SignUp: 546, BxD: 57807, DifferentBooks: 0 ScoreHeuristic: 30.73544861731675
4340 - NumBooks: 10, SignUp: 650, BxD: 81597, DifferentBooks: 0 ScoreHeuristic: 30.72570177514793
5225 - NumBooks: 10, SignUp: 702, BxD: 23028, DifferentBooks: 0 ScoreHeuristic: 30.721911753963035
1552 - NumBooks: 14, SignUp: 645, BxD: 12851, DifferentBooks: 0 ScoreHeuristic: 30.72081004747311
9757 - NumBooks: 15, SignUp: 955, BxD: 60267, DifferentBooks: 0 ScoreHeuristic: 30.718290617033524
2860 - NumBooks: 15, SignUp: 687, BxD: 8670, DifferentBooks: 0 ScoreHeuristic: 30.691922562710687
5092 - NumBooks: 12, SignUp: 584, BxD: 26654, DifferentBooks: 0 ScoreHeuristic: 30.684770243009947
9453 - NumBooks: 13, SignUp: 584, BxD: 46954, DifferentBooks: 0 ScoreHeuristic: 30.684770243009947
5615 - NumBooks: 15, SignUp: 851, BxD: 3091, DifferentBooks: 0 ScoreHeuristic: 30.684569615341598
7735 - NumBooks: 17, SignUp: 874, BxD: 6988, DifferentBooks: 0 ScoreHeuristic: 30.679430954762292
3476 - NumBooks: 11, SignUp: 607, BxD: 17144, DifferentBooks: 0 ScoreHeuristic: 30.659117001267475
8558 - NumBooks: 18, SignUp: 819, BxD: 37349, DifferentBooks: 0 ScoreHeuristic: 30.62048032011402
8489 - NumBooks: 11, SignUp: 645, BxD: 81082, DifferentBooks: 0 ScoreHeuristic: 30.61777777777778
4665 - NumBooks: 12, SignUp: 646, BxD: 79683, DifferentBooks: 0 ScoreHeuristic: 30.60864189247477
6628 - NumBooks: 10, SignUp: 299, BxD: 85344, DifferentBooks: 0 ScoreHeuristic: 30.600507824297267
4895 - NumBooks: 14, SignUp: 766, BxD: 98021, DifferentBooks: 0 ScoreHeuristic: 30.595629188282693
1498 - NumBooks: 16, SignUp: 941, BxD: 80005, DifferentBooks: 0 ScoreHeuristic: 30.584073514846732
