309 - NumBooks: 1, SignUp: 173, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 8.986601623843095E7
718 - NumBooks: 235, SignUp: 131, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 2058.179740682217
767 - NumBooks: 266, SignUp: 149, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 2053.8292069396352
746 - NumBooks: 432, SignUp: 254, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 2051.511618350085
509 - NumBooks: 428, SignUp: 251, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 2046.3214034704083
448 - NumBooks: 503, SignUp: 290, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 2011.7216840633935
673 - NumBooks: 331, SignUp: 194, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 2005.6121456204091
587 - NumBooks: 267, SignUp: 153, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1969.473199886854
173 - NumBooks: 89, SignUp: 57, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1928.012211194561
679 - NumBooks: 391, SignUp: 243, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1891.3557834501196
504 - NumBooks: 408, SignUp: 255, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1883.2197064159704
611 - NumBooks: 379, SignUp: 235, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1878.2889861347862
592 - NumBooks: 478, SignUp: 294, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1844.1173179667494
571 - NumBooks: 392, SignUp: 241, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1835.4594619592037
279 - NumBooks: 399, SignUp: 244, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1833.6729859285329
740 - NumBooks: 449, SignUp: 281, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1811.3626060921292
818 - NumBooks: 413, SignUp: 252, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1795.2277364842596
635 - NumBooks: 432, SignUp: 283, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1780.2878003886672
709 - NumBooks: 219, SignUp: 142, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1769.143440289759
377 - NumBooks: 381, SignUp: 239, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1764.3069958141948
76 - NumBooks: 309, SignUp: 192, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1760.6250737065784
77 - NumBooks: 353, SignUp: 222, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1756.0866891777923
804 - NumBooks: 235, SignUp: 155, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1741.8704260718712
163 - NumBooks: 415, SignUp: 276, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1722.9607543215825
607 - NumBooks: 489, SignUp: 298, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1697.110119196005
731 - NumBooks: 364, SignUp: 231, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1696.4358037904296
294 - NumBooks: 393, SignUp: 259, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1671.1913474735902
866 - NumBooks: 378, SignUp: 260, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1652.7694417701814
125 - NumBooks: 60, SignUp: 35, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1651.31334304369
532 - NumBooks: 101, SignUp: 76, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1648.615213119334
95 - NumBooks: 351, SignUp: 222, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1635.6229364049514
651 - NumBooks: 386, SignUp: 245, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1631.1429754073135
123 - NumBooks: 380, SignUp: 256, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1625.0227228291296
972 - NumBooks: 435, SignUp: 296, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1538.973906888722
693 - NumBooks: 327, SignUp: 213, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1534.6451088694262
182 - NumBooks: 444, SignUp: 296, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1531.1732171703309
115 - NumBooks: 344, SignUp: 232, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1516.1908086433646
501 - NumBooks: 232, SignUp: 158, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1510.626421589133
770 - NumBooks: 399, SignUp: 266, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1505.0794767406453
348 - NumBooks: 430, SignUp: 278, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1478.638191949394
861 - NumBooks: 431, SignUp: 295, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1477.3832647489396
375 - NumBooks: 314, SignUp: 204, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1472.8554450268539
104 - NumBooks: 54, SignUp: 37, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1466.8417520266487
25 - NumBooks: 238, SignUp: 159, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1464.1636604041169
638 - NumBooks: 304, SignUp: 213, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1455.0135690859288
439 - NumBooks: 397, SignUp: 280, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1447.107546730215
15 - NumBooks: 45, SignUp: 35, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1440.9663267570713
843 - NumBooks: 339, SignUp: 228, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1426.6969951101842
831 - NumBooks: 319, SignUp: 228, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1422.7628773622819
877 - NumBooks: 406, SignUp: 287, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1418.7059853743108
185 - NumBooks: 413, SignUp: 282, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1410.9407355228125
135 - NumBooks: 289, SignUp: 210, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1381.1770535110215
286 - NumBooks: 411, SignUp: 283, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1311.1405294502497
626 - NumBooks: 353, SignUp: 247, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1297.2572364538096
814 - NumBooks: 160, SignUp: 111, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1289.7925294365969
102 - NumBooks: 318, SignUp: 231, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1277.831076905229
347 - NumBooks: 365, SignUp: 256, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1275.1416542047896
629 - NumBooks: 165, SignUp: 119, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1274.3063744614833
815 - NumBooks: 100, SignUp: 81, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1266.5711936568528
364 - NumBooks: 90, SignUp: 64, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1264.2877671933245
756 - NumBooks: 187, SignUp: 133, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1263.0499897216898
514 - NumBooks: 372, SignUp: 280, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1257.1512017552454
842 - NumBooks: 373, SignUp: 265, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1249.7908278326443
278 - NumBooks: 335, SignUp: 244, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1236.2734945619632
601 - NumBooks: 272, SignUp: 209, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1215.4106952249745
655 - NumBooks: 79, SignUp: 55, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1211.2207387779179
976 - NumBooks: 288, SignUp: 229, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1210.7445308685735
838 - NumBooks: 137, SignUp: 104, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1203.881842639974
962 - NumBooks: 253, SignUp: 178, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1201.8065853626713
285 - NumBooks: 192, SignUp: 138, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1200.842003275638
322 - NumBooks: 259, SignUp: 203, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1200.049285514308
787 - NumBooks: 359, SignUp: 281, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1121.811251336532
926 - NumBooks: 144, SignUp: 111, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 1100.6018045548076
553 - NumBooks: 305, SignUp: 233, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1096.5545946799225
951 - NumBooks: 312, SignUp: 249, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1087.643304075453
488 - NumBooks: 346, SignUp: 265, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 1073.612875061818
119 - NumBooks: 245, SignUp: 198, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1072.3318419809382
917 - NumBooks: 124, SignUp: 92, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1061.2501385605565
671 - NumBooks: 95, SignUp: 75, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 1048.667481593435
871 - NumBooks: 244, SignUp: 188, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1043.1431501537606
55 - NumBooks: 315, SignUp: 254, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 1033.1046921599743
311 - NumBooks: 204, SignUp: 176, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 1020.342591517005
426 - NumBooks: 167, SignUp: 139, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 1008.9226277462358
726 - NumBooks: 314, SignUp: 280, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 996.458262526076
986 - NumBooks: 279, SignUp: 229, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 988.3887909376979
876 - NumBooks: 358, SignUp: 292, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 979.6711110023405
824 - NumBooks: 323, SignUp: 258, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 974.754309341643
990 - NumBooks: 278, SignUp: 240, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 960.3553330992667
659 - NumBooks: 364, SignUp: 298, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 944.0678483486536
117 - NumBooks: 113, SignUp: 108, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 943.6342728309335
512 - NumBooks: 222, SignUp: 179, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 936.4970372635499
812 - NumBooks: 251, SignUp: 225, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 926.186498587418
200 - NumBooks: 293, SignUp: 240, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 916.0888023050912
511 - NumBooks: 321, SignUp: 272, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 914.1169327239664
109 - NumBooks: 331, SignUp: 296, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 908.3208118537945
903 - NumBooks: 292, SignUp: 263, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 894.1945381427055
252 - NumBooks: 83, SignUp: 77, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 889.7746382583512
734 - NumBooks: 232, SignUp: 200, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 888.0398429179007
4 - NumBooks: 323, SignUp: 292, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 886.5772434275968
17 - NumBooks: 305, SignUp: 275, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 857.5249709232298
384 - NumBooks: 286, SignUp: 248, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 849.237320209654
417 - NumBooks: 109, SignUp: 104, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 842.7663519088642
685 - NumBooks: 109, SignUp: 91, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 841.1388018745164
946 - NumBooks: 290, SignUp: 276, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 801.2865537001096
725 - NumBooks: 101, SignUp: 87, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 798.1537896822051
149 - NumBooks: 303, SignUp: 285, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 794.9586721773377
389 - NumBooks: 170, SignUp: 180, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 793.8606810616233
70 - NumBooks: 253, SignUp: 252, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 776.7258212177248
697 - NumBooks: 287, SignUp: 268, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 752.8418600736276
41 - NumBooks: 119, SignUp: 116, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 751.6591500233563
755 - NumBooks: 270, SignUp: 272, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 745.2213615134527
218 - NumBooks: 308, SignUp: 299, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 741.8471603795111
103 - NumBooks: 138, SignUp: 136, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 703.6941182360082
796 - NumBooks: 285, SignUp: 271, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 702.0005038756296
735 - NumBooks: 210, SignUp: 207, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 701.3190066670201
192 - NumBooks: 208, SignUp: 212, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 698.5056415451976
490 - NumBooks: 185, SignUp: 200, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 685.0414881218419
684 - NumBooks: 181, SignUp: 197, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 666.92336517149
715 - NumBooks: 289, SignUp: 299, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 657.658716888729
240 - NumBooks: 163, SignUp: 173, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 650.7861741163586
268 - NumBooks: 195, SignUp: 188, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 634.8148209649197
253 - NumBooks: 108, SignUp: 117, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 630.8294418522718
300 - NumBooks: 64, SignUp: 66, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 627.092630660916
599 - NumBooks: 82, SignUp: 92, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 604.8992981823737
863 - NumBooks: 224, SignUp: 255, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 603.702546109906
482 - NumBooks: 241, SignUp: 256, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 601.2558372892698
195 - NumBooks: 178, SignUp: 202, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 599.3329340246171
538 - NumBooks: 199, SignUp: 218, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 597.6613458074584
961 - NumBooks: 103, SignUp: 105, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 595.1816480326175
531 - NumBooks: 234, SignUp: 261, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 591.1961648442715
164 - NumBooks: 171, SignUp: 186, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 586.964826137426
680 - NumBooks: 111, SignUp: 128, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 576.1012529327356
250 - NumBooks: 273, SignUp: 297, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 573.3372018090982
472 - NumBooks: 216, SignUp: 226, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 560.6231564477897
492 - NumBooks: 257, SignUp: 280, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 549.8271116309407
967 - NumBooks: 169, SignUp: 199, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 526.5062682726426
576 - NumBooks: 153, SignUp: 176, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 523.422531965068
245 - NumBooks: 179, SignUp: 200, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 503.05979808498205
353 - NumBooks: 234, SignUp: 287, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 480.5785729442674
9 - NumBooks: 165, SignUp: 205, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 450.52134974725163
6 - NumBooks: 167, SignUp: 204, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 434.83749649795624
711 - NumBooks: 132, SignUp: 178, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 408.1139898785471
729 - NumBooks: 223, SignUp: 291, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 407.5806298011839
784 - NumBooks: 178, SignUp: 217, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 406.6236738636306
860 - NumBooks: 177, SignUp: 269, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 405.81948274264585
520 - NumBooks: 209, SignUp: 265, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 404.94100205223356
85 - NumBooks: 213, SignUp: 293, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 398.37708415465073
721 - NumBooks: 167, SignUp: 224, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 382.3579308586427
459 - NumBooks: 140, SignUp: 191, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 380.2512214650557
223 - NumBooks: 61, SignUp: 95, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 378.5505572489423
292 - NumBooks: 166, SignUp: 231, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 373.01925440401516
366 - NumBooks: 55, SignUp: 69, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 366.5525496461404
805 - NumBooks: 123, SignUp: 167, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 366.39401514453687
183 - NumBooks: 102, SignUp: 151, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 363.0511811063435
913 - NumBooks: 210, SignUp: 252, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 358.9197334335679
257 - NumBooks: 128, SignUp: 173, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 354.24165528970593
758 - NumBooks: 183, SignUp: 248, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 352.93448922791225
235 - NumBooks: 124, SignUp: 181, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 351.1888555128127
778 - NumBooks: 154, SignUp: 204, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 350.8511423884854
867 - NumBooks: 137, SignUp: 182, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 337.56486631001195
958 - NumBooks: 134, SignUp: 199, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 323.7545517985513
908 - NumBooks: 191, SignUp: 298, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 316.2283151073618
465 - NumBooks: 126, SignUp: 206, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 291.9013041039397
929 - NumBooks: 188, SignUp: 299, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 282.77463413173535
807 - NumBooks: 185, SignUp: 282, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 282.1280409031892
424 - NumBooks: 100, SignUp: 158, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 276.9526168443671
333 - NumBooks: 124, SignUp: 197, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 267.4879911855074
989 - NumBooks: 89, SignUp: 156, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 265.0367511793999
802 - NumBooks: 137, SignUp: 247, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 262.3591502112508
648 - NumBooks: 118, SignUp: 191, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 259.4428774300174
220 - NumBooks: 141, SignUp: 242, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 257.8741727595231
788 - NumBooks: 153, SignUp: 240, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 254.84472296786788
594 - NumBooks: 159, SignUp: 253, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 248.46429373975167
801 - NumBooks: 120, SignUp: 206, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 246.9016500485209
896 - NumBooks: 98, SignUp: 170, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 245.81211442205029
632 - NumBooks: 31, SignUp: 40, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 244.18392957361064
408 - NumBooks: 96, SignUp: 171, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 234.65843499996436
272 - NumBooks: 87, SignUp: 162, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 230.96611263568207
536 - NumBooks: 154, SignUp: 259, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 230.32486760263308
406 - NumBooks: 113, SignUp: 219, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 225.17905305640943
661 - NumBooks: 128, SignUp: 224, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 210.2885446852869
882 - NumBooks: 128, SignUp: 239, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 209.1779554009984
335 - NumBooks: 139, SignUp: 224, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 206.59354717959607
238 - NumBooks: 100, SignUp: 203, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 205.37565399965823
579 - NumBooks: 163, SignUp: 289, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 202.81558588863436
785 - NumBooks: 159, SignUp: 291, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 198.51239974023866
918 - NumBooks: 160, SignUp: 290, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 196.98563229549836
642 - NumBooks: 126, SignUp: 246, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 192.775227564296
797 - NumBooks: 92, SignUp: 158, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 192.0714937789475
67 - NumBooks: 140, SignUp: 269, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 188.62731982431845
777 - NumBooks: 111, SignUp: 219, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 186.69753181351913
473 - NumBooks: 34, SignUp: 75, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 173.85368924783202
775 - NumBooks: 120, SignUp: 242, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 171.4046931987182
124 - NumBooks: 91, SignUp: 188, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 171.1598425644382
537 - NumBooks: 133, SignUp: 258, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 170.9080476947218
754 - NumBooks: 91, SignUp: 184, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 169.42822652036443
744 - NumBooks: 121, SignUp: 244, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 164.93527157357047
172 - NumBooks: 120, SignUp: 260, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 164.38664006277176
924 - NumBooks: 72, SignUp: 149, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 160.25830704567082
318 - NumBooks: 86, SignUp: 181, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 150.2778774155423
264 - NumBooks: 35, SignUp: 97, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 147.97819393416316
552 - NumBooks: 111, SignUp: 272, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 142.17895014100228
525 - NumBooks: 43, SignUp: 100, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 139.87004810398247
444 - NumBooks: 121, SignUp: 286, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 131.25255000245224
935 - NumBooks: 104, SignUp: 262, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 126.84422090289051
616 - NumBooks: 109, SignUp: 247, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 126.5173868241168
175 - NumBooks: 77, SignUp: 177, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 123.16013131927733
560 - NumBooks: 106, SignUp: 261, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 120.35422697902692
394 - NumBooks: 130, SignUp: 292, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 119.82148009416828
889 - NumBooks: 96, SignUp: 253, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 119.79513774725422
886 - NumBooks: 80, SignUp: 190, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 116.98554731182693
22 - NumBooks: 36, SignUp: 85, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 108.83802428006999
307 - NumBooks: 37, SignUp: 106, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 99.81546209242971
412 - NumBooks: 109, SignUp: 284, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 96.00725255812868
317 - NumBooks: 96, SignUp: 272, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 94.74995819745573
600 - NumBooks: 62, SignUp: 153, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 94.09255056343167
844 - NumBooks: 70, SignUp: 194, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 86.85468123479801
234 - NumBooks: 87, SignUp: 214, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 83.7606415475843
845 - NumBooks: 63, SignUp: 202, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 69.87770989389081
645 - NumBooks: 16, SignUp: 52, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 66.79151867448493
289 - NumBooks: 59, SignUp: 176, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 62.10512100426758
316 - NumBooks: 68, SignUp: 230, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 61.34821961422871
260 - NumBooks: 75, SignUp: 262, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 59.30298948022511
374 - NumBooks: 84, SignUp: 279, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 59.25446503641664
898 - NumBooks: 9, SignUp: 45, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 58.171891402762355
39 - NumBooks: 60, SignUp: 208, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 57.83036791263981
922 - NumBooks: 67, SignUp: 245, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 52.361464341081316
301 - NumBooks: 59, SignUp: 213, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 52.21675154096072
798 - NumBooks: 42, SignUp: 187, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 51.841650937259935
121 - NumBooks: 37, SignUp: 141, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 51.0496091742569
544 - NumBooks: 69, SignUp: 285, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 47.00865963584539
443 - NumBooks: 38, SignUp: 132, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 46.722314999011175
213 - NumBooks: 51, SignUp: 211, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 45.087377968391756
510 - NumBooks: 14, SignUp: 66, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 44.827131792729176
914 - NumBooks: 33, SignUp: 139, BxD: 8, DifferentBooks: 0 ScoreHeuristic: 42.2289012021302
469 - NumBooks: 41, SignUp: 184, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 41.508010240970755
667 - NumBooks: 7, SignUp: 33, BxD: 6, DifferentBooks: 0 ScoreHeuristic: 38.73173873645646
243 - NumBooks: 10, SignUp: 45, BxD: 9, DifferentBooks: 0 ScoreHeuristic: 36.717300980432235
577 - NumBooks: 15, SignUp: 59, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 34.887240864759306
202 - NumBooks: 54, SignUp: 250, BxD: 7, DifferentBooks: 0 ScoreHeuristic: 32.93341686873243
997 - NumBooks: 39, SignUp: 187, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 32.40690481190809
462 - NumBooks: 43, SignUp: 200, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 31.178772665342546
768 - NumBooks: 12, SignUp: 54, BxD: 10, DifferentBooks: 0 ScoreHeuristic: 30.285053601197664
265 - NumBooks: 49, SignUp: 231, BxD: 5, DifferentBooks: 0 ScoreHeuristic: 29.99033141524613
